student_id,score,study_hours,status
1719,57.0,8.964474642140306,Failed
1720,88.0,4.195869459563846,Failed
1721,81.0,17.707274097891005,In Progress
1722,82.0,11.583769752225669,In Progress
1723,65.0,5.396232091160113,Failed
1724,61.0,10.546118456161151,Failed
1725,87.0,14.8982408343592,Failed
1726,83.0,10.226638879347412,Passed
1727,63.0,5.18847408066296,Passed
1728,85.0,17.837453670457556,Passed
1729,82.0,10.226638879347412,Failed
1730,72.0,18.41199034610926,Failed
1731,99.0,13.072872780376288,Passed
1732,94.0,12.966592434259448,Passed
1733,51.0,8.661002030492632,Failed
1734,90.0,15.295559763771973,In Progress
1735,70.0,11.094586348667706,Passed
1736,51.0,10.226638879347412,Failed
1737,76.0,9.140700173127112,Failed
1738,58.0,14.898432816819644,In Progress
1739,50.0,16.664958834486434,Failed
1740,60.0,3.7822888754535056,Failed
1741,52.0,16.825664595910332,Passed
1742,72.0,11.265634104015838,Passed
1743,75.0,17.04865227271426,In Progress
1744,53.0,9.194732420479278,In Progress
1745,67.0,8.201769222277665,Failed
1746,55.0,18.386153917827222,Passed
1747,84.0,10.226638879347412,In Progress
1748,71.0,17.04003418043672,In Progress
1749,92.0,10.196390877678676,In Progress
1750,64.0,10.767813408473934,Failed
1751,71.0,6.860897348300196,Passed
1752,86.0,10.226638879347412,In Progress
1753,91.0,7.179012729248015,Passed
1754,61.0,1.746118870591394,In Progress
1755,96.0,6.167973501542765,In Progress
1756,98.0,1.121201824725223,Passed
1757,91.0,19.58874095408028,Passed
1758,87.0,10.226638879347412,Passed
1759,67.0,8.507950651973797,Failed
1760,94.0,14.839046232453274,In Progress
1761,84.0,7.570315869798074,Failed
1762,79.0,13.750769984633544,Passed
1763,73.0,10.226638879347412,In Progress
1764,91.0,18.988368649152573,Failed
1765,74.0,8.604033241143767,In Progress
1766,63.0,15.882661676164906,Failed
1767,55.0,6.052640562010257,Passed
1768,52.0,19.81631377207932,Failed
1769,65.0,1.4896223765226717,In Progress
1770,56.0,12.467047323521298,In Progress
1771,63.0,13.530613651375216,In Progress
1772,58.0,14.072865584408447,In Progress
1773,64.0,3.287363996992691,Passed
1774,70.0,18.83206588598948,Failed
1775,84.0,4.442482301951573,Passed
1776,51.0,12.83231466155698,Passed
1777,76.0,5.230845503338614,Passed
1778,51.0,6.837111923404147,In Progress
1779,84.0,11.382712292834364,In Progress
1780,67.0,8.926674952726954,In Progress
1781,63.0,4.04428641855362,Failed
1782,69.0,4.247791645996117,In Progress
1783,67.0,8.944750975093193,Failed
1784,59.0,15.388376587234514,In Progress
1785,74.0,18.061328290107983,In Progress
1786,51.0,2.598425582928274,Passed
1787,74.0,8.468974243628619,Passed
1788,82.0,2.904665710734656,Passed
1789,85.0,1.3152571320193598,Failed
1790,80.0,13.572654970235176,Failed
1791,63.0,12.446539397365168,In Progress
1792,50.0,4.0973631624828375,Failed
1793,95.0,5.442443828768218,In Progress
1794,65.0,1.4504473192458494,Failed
1795,74.0,16.86399690819367,Failed
1796,52.0,19.51912132492248,Failed
1797,84.0,3.573731199099125,Passed
1798,90.0,5.398029061540664,Failed
1799,55.0,17.499780954991746,Passed
1800,74.0,18.602812161167517,Passed
1801,62.0,8.972920273329397,Failed
1802,83.0,1.9618269731124085,In Progress
1803,57.0,1.7484448401635686,In Progress
1804,70.0,11.905047455311198,In Progress
1805,83.0,10.226638879347412,Failed
1806,53.0,1.5443961239754358,In Progress
1807,74.0,12.08179545393858,Passed
1808,64.0,1.214748195191427,In Progress
1809,53.0,15.960067204836186,Failed
1810,94.0,6.82222363136406,In Progress
1811,61.0,1.76490205717541,Passed
1812,81.0,12.178692198679911,Failed
1813,81.0,8.55600387422804,In Progress
1814,77.0,19.50220785378584,Failed
1815,62.0,11.33977458757034,Failed
1816,80.0,6.229544439703157,Failed
1817,63.0,14.47933842804552,In Progress
1818,69.0,6.158348048311515,Failed
1819,67.0,18.180622536743737,In Progress
1820,78.0,10.226638879347412,Passed
1821,55.0,11.4475026927479,In Progress
1822,74.0,1.9608889726603485,Passed
1823,78.0,9.096303521092384,In Progress
1824,92.0,10.226638879347412,Failed
1825,51.0,16.3073273019035,In Progress
1826,72.0,5.262052618216999,Failed
1827,68.0,5.2955023492006905,Passed
1828,80.0,16.5288009320515,In Progress
1829,54.0,18.677569983217182,Failed
1830,68.0,2.8118575041870675,Passed
1831,83.0,9.55111414909828,Passed
1832,59.0,7.411631300320351,In Progress
1833,74.0,17.543080653691348,Passed
1834,51.0,2.586973378920357,Failed
1835,60.0,5.01139290860271,Passed
1836,99.0,15.296898414143392,Passed
1837,80.0,1.974583130643096,Failed
1838,64.0,10.358172233571496,Passed
1839,58.0,9.40003365891468,Passed
1840,72.0,7.353622400786224,Passed
1841,74.0,8.496873991059552,Passed
1842,58.0,11.068871151674426,Failed
1843,84.0,4.065979809379279,Passed
1844,70.0,11.867921687388264,Failed
1845,58.0,16.30321425669974,Passed
1846,77.0,15.443057666013022,Passed
1847,95.0,3.9240981891817,Passed
1848,56.0,3.835739925088004,Passed
1849,65.0,6.095312987153353,Failed
1850,65.0,7.860419800479707,Failed
1851,82.0,8.76065604676117,Failed
1852,53.0,13.91424711983356,In Progress
1853,53.0,2.0769282111508724,Passed
1854,88.0,1.6587813802952611,Passed
1855,89.0,8.446300695934271,Failed
1856,66.0,14.246110150621629,In Progress
1857,74.0,4.675271516173169,Passed
1858,88.0,13.188585143868782,Failed
1859,78.0,5.93673462086569,Passed
1860,85.0,17.83563606745681,Passed
1861,87.0,10.226638879347412,Failed
1862,88.0,10.226638879347412,Failed
1863,99.0,5.36988132530157,Passed
1864,86.0,8.814775469258393,Passed
1865,84.0,5.570100118422825,Failed
1866,56.0,13.77529302254237,Passed
1867,76.0,16.695229006417424,Passed
1868,77.0,13.788750487313123,Failed
1869,71.0,16.662658497737638,Passed
1870,63.0,8.542851081942008,Passed
1871,56.0,3.970022443468357,In Progress
1872,86.0,15.021068000554251,Failed
1873,71.0,10.226638879347412,In Progress
1874,54.0,13.754145679353517,In Progress
1875,74.0,6.142234897653548,In Progress
1876,76.0,2.543363061326781,Passed
1877,70.0,19.859054114267504,Passed
1878,87.0,3.9678286506813865,In Progress
1879,74.0,19.77999888530614,In Progress
1880,70.0,19.568318718762495,In Progress
1881,59.0,10.226638879347412,Passed
1882,72.0,13.529036279557952,In Progress
1883,74.0,11.978333954770608,In Progress
1884,54.0,17.45592936217886,Failed
1885,50.0,6.499350910770271,Failed
1886,62.0,9.885943037212664,Passed
1887,70.0,12.768409417963536,Failed
1888,75.0,8.812619041520332,Failed
1889,99.0,9.122242627715092,Failed
1890,94.0,7.275408682539604,Passed
1891,70.0,11.720404517006184,Failed
1892,67.0,17.160916032287204,Passed
1893,86.0,4.829039182119944,In Progress
1894,94.0,18.754227736315386,Failed
1895,81.0,14.092665421216363,Passed
1896,85.0,16.642191040920572,Failed
1897,66.0,11.56762315997022,In Progress
1898,84.0,15.810817327057206,Passed
1899,74.0,1.307807549449877,Passed
1900,60.0,16.549228070811168,Passed
1901,70.0,10.226638879347412,In Progress
1902,74.0,10.226638879347412,In Progress
1903,53.0,19.847292197534223,In Progress
1904,83.0,6.5872817813587785,Passed
1905,97.0,4.99605256943008,In Progress
1906,67.0,15.541903913302772,Failed
1907,89.0,5.807500477484811,In Progress
1908,84.0,17.445685280271867,Passed
1909,90.0,2.954009250992057,Failed
1910,78.0,3.393148731207807,In Progress
1911,78.0,19.603879546911696,Failed
1912,87.0,13.802939067130088,Failed
1913,91.0,17.090857264150102,Passed
1914,70.0,7.162258169678842,Failed
1915,91.0,13.853191240891483,Failed
1916,62.0,12.290594718863346,Passed
1917,98.0,12.459852282335993,Passed
1918,90.0,13.96811673121671,Passed
1919,66.0,11.931824289452871,Failed
1920,58.0,9.152185016750654,Failed
1921,90.0,6.2425311932303895,Failed
1922,50.0,15.603045287350838,Passed
1923,51.0,5.299176170060537,In Progress
1924,97.0,14.15473181693387,Failed
1925,78.0,5.433323630337206,In Progress
1926,74.0,12.881273229134624,Passed
1927,59.0,15.19448707545155,Failed
1928,99.0,5.155563889224245,In Progress
1929,89.0,2.138922716364857,Failed
1930,70.0,3.4885011168893074,Failed
1931,77.0,12.513942378149483,Failed
1932,60.0,17.139481718288977,In Progress
1933,83.0,1.854939603473063,Passed
1934,57.0,14.94887392179128,Failed
1935,71.0,7.485054273050991,Passed
1936,57.0,10.092039028470928,Passed
1937,74.0,18.648331447065747,In Progress
1938,64.0,7.307458589981064,In Progress
1939,66.0,9.841401744850234,Passed
1940,72.0,1.259965880452941,Failed
1941,73.0,2.550375680091929,In Progress
1942,94.0,5.913240231560897,Failed
1943,68.0,10.226638879347412,Failed
1944,54.0,12.996131194916767,Failed
1945,81.0,9.101568779230828,Passed
1946,74.0,10.226638879347412,Failed
1947,50.0,4.318296532030262,Passed
1948,72.0,6.622708559295706,Passed
1949,86.0,13.612665022201778,Failed
1950,57.0,19.3407517489776,Failed
1951,62.0,1.9579186984419747,Failed
1952,57.0,17.917302096250054,Failed
1953,72.0,11.96074282491296,Passed
1954,92.0,11.71447176835685,Failed
1955,50.0,10.226638879347412,Failed
1956,94.0,2.3184876321794845,Passed
1957,73.0,2.707660182987053,In Progress
1958,74.0,12.417328107522636,In Progress
1959,73.0,7.478212857275608,Passed
1960,66.0,18.42809326497593,In Progress
1961,54.0,8.725220209829974,Passed
1962,69.0,3.722347715350181,Failed
1963,70.0,14.579657836538685,Failed
1964,89.0,6.573715007379187,In Progress
1965,80.0,10.98393583976197,Failed
1966,95.0,14.258822924598231,In Progress
1967,85.0,18.10501811283934,In Progress
1968,60.0,16.051632701231846,Failed
1969,64.0,13.85086028958176,Failed
1970,68.0,13.913030465507727,In Progress
1971,56.0,18.972568236609643,Failed
1972,77.0,6.620657852434185,Passed
1973,92.0,1.0211297897275609,Failed
1974,54.0,6.167136628565775,Failed
1975,74.0,5.139936212908136,Passed
1976,79.0,13.574857117165966,Failed
1977,81.0,13.040520395545052,Failed
1978,57.0,12.275766271389752,In Progress
1979,59.0,1.3086254209796202,Failed
1980,87.0,14.846783034562302,Failed
1981,96.0,7.147077837224339,Passed
1982,81.0,13.636063791125991,In Progress
1983,97.0,10.226638879347412,In Progress
1984,77.0,7.511887583130236,In Progress
1985,66.0,3.5569490749780472,Failed
1986,80.0,2.793959055549138,In Progress
1987,57.0,16.798848329132248,Passed
1988,89.0,18.449553299549603,In Progress
1989,74.0,13.345972888521692,Passed
1990,58.0,2.965248182349184,In Progress
1991,51.0,8.638517120876575,In Progress
1992,64.0,14.849844801997987,Passed
1993,99.0,15.816596796191297,In Progress
1994,52.0,3.2461538235306837,In Progress
1995,98.0,1.0005836580622658,In Progress
1996,85.0,14.530603871731495,Failed
1997,53.0,7.775327343737907,Passed
1998,63.0,5.8351453007469445,In Progress
1999,90.0,1.2450519260009834,Passed
2000,90.0,11.265688728468492,Passed
2001,74.0,17.171863973093654,Passed
2002,99.0,19.19500127917917,In Progress
2003,59.0,11.749154061652495,In Progress
2004,70.0,10.774765227057989,Passed
2005,85.0,2.616071324295581,Failed
2006,61.0,11.428583229309396,Passed
2007,76.0,8.219602500342498,Failed
2008,89.0,12.53557033678796,Passed
2009,51.0,8.385800609654387,Passed
2010,62.0,5.565683345556968,Passed
2011,81.0,2.8043402293391537,In Progress
2012,80.0,6.983450447189019,Failed
2013,65.0,2.8362518514672934,Failed
2014,74.0,4.361042065655695,Passed
2015,81.0,19.759387013011374,In Progress
2016,83.0,9.437967581225754,In Progress
2017,60.0,11.105563563595314,Failed
2018,59.0,17.598752046007093,In Progress
2019,64.0,10.226638879347412,Failed
2020,74.0,12.07157453754895,Failed
2021,89.0,10.226638879347412,Failed
2022,67.0,7.21187946239683,In Progress
2023,58.0,6.809135191498531,Failed
2024,74.0,8.651370698896644,Failed
2025,89.0,13.777637990799333,Passed
2026,63.0,13.961642095846877,Failed
2027,74.0,6.989549258339565,Failed
2028,99.0,3.5309885585959453,Passed
2029,71.0,13.015528872844662,Passed
2030,79.0,3.4381913815865257,In Progress
2031,74.0,11.991357656357271,Failed
2032,70.0,14.175020433069871,In Progress
2033,93.0,14.311618431494582,In Progress
2034,81.0,15.315970102532338,Passed
2035,95.0,17.584329009747627,In Progress
2036,98.0,10.49922084733098,Failed
2037,70.0,14.874734601061853,Passed
2038,84.0,12.764281971950895,Failed
2039,81.0,4.5461588561559685,Failed
2040,79.0,1.4881032525187552,Passed
2041,88.0,6.406286327861742,Failed
2042,98.0,9.417640420414768,Passed
2043,61.0,12.725012944144469,Failed
2044,90.0,17.149227279560904,Passed
2045,96.0,4.728668617417148,In Progress
2046,67.0,3.3854460080710647,Failed
2047,70.0,19.306119002012224,Passed
2048,74.0,3.0528466281517352,Failed
2049,70.0,10.091330332036597,Failed
2050,74.0,12.125710847072735,Failed
2051,95.0,10.226638879347412,Passed
2052,89.0,2.6346109836259206,In Progress
2053,95.0,2.083511366068768,In Progress
2054,56.0,3.0041851217596776,In Progress
2055,72.0,12.126165993579638,Passed
2056,93.0,11.3425528650521,In Progress
2057,81.0,5.44107504869814,Passed
2058,60.0,13.11770869506624,Failed
2059,71.0,16.581282539057337,Failed
2060,71.0,1.7900002370852817,In Progress
2061,92.0,10.464468927412806,Passed
2062,74.0,14.096897829951116,Failed
2063,71.0,5.793926614324055,Passed
2064,77.0,6.847647200569833,Passed
2065,78.0,12.659120156798291,Failed
2066,62.0,18.060770575431,Passed
2067,67.0,16.388563985755088,Failed
2068,51.0,12.079474162892089,Failed
2069,78.0,14.874212637387735,Failed
2070,70.0,7.931626933948175,Passed
2071,64.0,13.178345033876395,Failed
2072,76.0,9.857450231423584,Passed
2073,74.0,4.608786592693657,Failed
2074,74.0,14.333027203667886,Failed
2075,64.0,11.572828109627618,In Progress
2076,72.0,7.8138100571182365,In Progress
2077,73.0,18.315444611493984,In Progress
2078,93.0,1.397748238707932,Passed
2079,62.0,6.999689873740424,Passed
2080,71.0,2.0807465577752846,Failed
2081,92.0,15.564019008210916,Failed
2082,86.0,14.34004162816206,Failed
2083,82.0,7.295692155990023,Failed
2084,52.0,13.837595141934388,Passed
2085,68.0,8.522807297723048,Failed
2086,72.0,15.368822037026252,Failed
2087,78.0,9.629489591997416,In Progress
2088,79.0,8.833314828801646,Failed
2089,88.0,18.75986839427772,Failed
2090,93.0,5.766702897923304,Failed
2091,96.0,3.288499459934743,Passed
2092,74.0,12.106319151929704,In Progress
2093,86.0,19.4171144333994,Failed
2094,96.0,8.178945060816545,Failed
2095,57.0,2.178698508946849,In Progress
2096,91.0,7.446800078881782,Failed
2097,65.0,10.61270143207161,Passed
2098,57.0,4.07653712601206,Failed
2099,50.0,13.503942143073347,Passed
2100,93.0,19.95723839119381,Passed
2101,54.0,9.583050043647432,Failed
2102,52.0,7.73984257787404,In Progress
2103,50.0,8.613379169854866,Passed
2104,53.0,3.1877773895088217,In Progress
2105,89.0,17.78219842709825,Failed
2106,84.0,8.881687454905688,Passed
2107,81.0,8.358213817071984,Failed
2108,91.0,13.534115185679012,In Progress
2109,83.0,9.398634997691348,Failed
2110,92.0,10.226638879347412,Failed
2111,74.0,2.167479512484962,Passed
2112,59.0,16.460743530722322,Failed
2113,70.0,18.869575104708648,Failed
2114,95.0,13.326542337028332,Failed
2115,88.0,19.136752648317405,Passed
2116,76.0,3.877213973029303,In Progress
2117,76.0,10.07090760012672,In Progress
2118,51.0,12.434327944963496,Failed
2119,90.0,12.052996301002548,Passed
2120,97.0,8.627773802691822,Failed
2121,62.0,7.4236037779589665,In Progress
2122,58.0,3.409656428457957,Passed
2123,85.0,8.443106560683287,In Progress
2124,71.0,4.090555487004218,In Progress
2125,91.0,14.95294785335215,Passed
2126,75.0,4.967787774397209,Passed
2127,61.0,2.112740800406143,Failed
2128,66.0,11.494956618527452,Failed
2129,63.0,12.30936492166863,In Progress
2130,63.0,17.566348164329604,Passed
2131,83.0,10.226638879347412,Passed
2132,69.0,7.5641362207454685,Failed
2133,60.0,16.257225749000092,In Progress
2134,65.0,11.265298970561,In Progress
2135,80.0,2.506325407992643,Failed
2136,55.0,11.751160645951686,Passed
2137,68.0,18.252352363011585,Failed
2138,86.0,8.529939884466192,Failed
2139,53.0,6.630190236096201,Failed
2140,96.0,3.725919683342381,Failed
2141,53.0,3.877464916771789,Passed
2142,69.0,10.226638879347412,Failed
2143,59.0,12.31791665906906,Passed
2144,73.0,2.5316926982224333,Failed
2145,84.0,18.851803191478147,In Progress
2146,75.0,15.347538731458725,Passed
2147,86.0,12.14585444738959,In Progress
2148,87.0,16.740334747840826,Failed
2149,70.0,2.5235483794301525,Failed
2150,89.0,10.059938676929365,Failed
2151,88.0,10.226638879347412,Passed
2152,70.0,16.744405216247493,In Progress
2153,59.0,15.885921640936086,Passed
2154,87.0,6.264315744554593,Passed
2155,95.0,18.87672322162488,Failed
2156,53.0,3.362570987186537,In Progress
2157,94.0,17.62753875380189,Failed
2158,69.0,19.447864742487752,Passed
2159,66.0,4.3659169412298855,Failed
2160,74.0,14.71925521987192,In Progress
2161,53.0,10.226638879347412,Failed
2162,78.0,8.703033677643944,In Progress
2163,63.0,10.809382684755809,In Progress
2164,52.0,12.032259292283047,Failed
2165,73.0,18.78280771672263,Passed
2166,86.0,13.7727630585897,Failed
2167,65.0,10.144281073165503,Passed
2168,53.0,16.383825689051896,Passed
2169,74.0,19.06012359813377,Failed
2170,83.0,1.419256824963526,Passed
2171,79.0,19.66790417286473,Passed
2172,67.0,2.6365106422099265,Failed
2173,68.0,16.473348806106465,Failed
2174,80.0,6.326360298476837,Failed
2175,68.0,3.511413497323564,Passed
2176,98.0,9.357257154562864,In Progress
2177,95.0,13.235175009504657,Passed
2178,68.0,8.238085055446025,In Progress
2179,71.0,2.03674275737128,Failed
2180,73.0,12.389761653515617,In Progress
2181,94.0,18.14566224610282,Failed
2182,61.0,8.281091952997782,Failed
2183,79.0,5.110322774985714,In Progress
2184,87.0,9.408969572723493,Failed
2185,80.0,1.9188915099268369,In Progress
2186,85.0,16.58926410512522,Failed
2187,68.0,16.70047540805355,Passed
2188,97.0,12.17200880516294,Passed
2189,94.0,7.7089548898294,Failed
2190,85.0,16.195883924469882,Failed
2191,79.0,11.539053470978976,In Progress
2192,98.0,16.692713862450308,Passed
2193,82.0,12.997717059077392,In Progress
2194,67.0,15.903703991043148,Failed
2195,74.0,12.37269687113744,Failed
2196,77.0,8.868680296097658,In Progress
2197,96.0,19.200971338596613,Failed
2198,60.0,11.28116267269805,Passed
2199,94.0,12.49670085227023,In Progress
2200,82.0,5.189265148880236,Passed
