transaction_id,customer_id,transaction_date,amount
1635,105,2024-06-02 12:19:28,26.49
1636,145,2024-06-02 12:45:24,36.13
1637,127,2024-06-02 13:17:11,403.53
1638,123,2024-06-02 19:56:34,107.54
1639,140,2024-06-02 20:07:41,16.72
1640,114,2024-06-02 20:07:50,50.75
1641,115,2024-06-02 20:58:46,86.73
1642,143,2024-06-03 15:19:11,156.67
1643,133,2024-06-03 20:29:10,173.53
1644,131,2024-06-04 13:13:43,661.37
1645,135,2024-06-04 18:44:17,55.68
1646,117,2024-06-05 12:21:02,107.72
1647,128,2024-06-05 13:39:39,106.45
1648,119,2024-06-05 14:57:48,77.43
1649,146,2024-06-05 19:56:29,37.24
1650,123,2024-06-05 20:11:58,470.08
1651,132,2024-06-06 12:40:31,245.34
1652,140,2024-06-06 13:43:25,97.78
1653,113,2024-06-06 16:22:57,125.93
1654,120,2024-06-06 18:00:25,45.94
1655,135,2024-06-06 20:10:36,109.18
1656,105,2024-06-07 03:04:43,157.48
1657,109,2024-06-07 09:07:23,101.87
1658,129,2024-06-08 01:51:05,571.09
1659,106,2024-06-08 12:10:44,128.41
1660,125,2024-06-08 12:16:01,70.63
1661,131,2024-06-08 13:49:27,192.49
1662,122,2024-06-08 18:46:16,37.43
1663,102,2024-06-08 18:47:23,73.24
1664,145,2024-06-08 19:44:02,66.13
1665,105,2024-06-09 08:57:22,82.84
1666,127,2024-06-09 11:28:21,197.67
1667,125,2024-06-09 13:53:23,94.44
1668,108,2024-06-09 18:02:20,204.59
1669,101,2024-06-09 19:21:21,118.1
1670,120,2024-06-09 20:39:54,65.24
1671,144,2024-06-09 20:42:48,214.27
1672,123,2024-06-09 20:45:20,47.66
1673,132,2024-06-10 14:37:29,45.49
1674,111,2024-06-10 18:13:41,99.26
1675,139,2024-06-10 20:00:14,51.27
1676,147,2024-06-11 04:26:15,16.1
1677,124,2024-06-11 13:00:38,140.4
1678,111,2024-06-11 23:34:53,100.87
1679,129,2024-06-11 23:45:44,85.77
1680,126,2024-06-12 00:41:36,424.24
1681,116,2024-06-12 14:11:42,116.61
1682,135,2024-06-12 14:16:50,253.91
1683,120,2024-06-12 17:32:53,33.02
1684,146,2024-06-13 08:04:57,116.06
1685,103,2024-06-13 15:08:08,257.98
1686,101,2024-06-13 15:52:08,119.99
1687,147,2024-06-13 18:21:22,166.91
1688,101,2024-06-13 18:42:45,70.83
1689,117,2024-06-13 19:42:24,26.64
1690,102,2024-06-14 13:56:24,88.48
1691,129,2024-06-14 20:02:48,75.2
1692,120,2024-06-15 10:10:59,257.14
1693,106,2024-06-15 10:47:56,48.56
1694,108,2024-06-16 08:42:19,423.39
1695,129,2024-06-16 12:29:16,395.81
1696,148,2024-06-16 17:57:06,49.14
1697,133,2024-06-16 23:22:08,66.33
1698,103,2024-06-17 10:07:06,286.09
1699,135,2024-06-18 02:21:19,422.98
1700,105,2024-06-18 06:01:17,85.32
1701,127,2024-06-18 10:18:12,61.46
1702,144,2024-06-18 10:55:16,104.61
1703,112,2024-06-18 18:39:04,154.68
1704,120,2024-06-18 19:23:31,53.34
1705,145,2024-06-18 19:27:17,175.03
1706,120,2024-06-19 11:47:23,21.36
1707,109,2024-06-19 12:54:10,21.07
1708,139,2024-06-19 15:06:30,73.59
1709,104,2024-06-20 01:45:08,67.34
1710,119,2024-06-20 12:00:06,60.51
1711,138,2024-06-20 12:00:27,96.04
1712,127,2024-06-20 12:20:39,61.41
1713,145,2024-06-20 13:15:55,40.62
1714,143,2024-06-20 20:58:43,59.44
1715,113,2024-06-21 12:32:14,457.21
1716,113,2024-06-21 12:40:55,78.54
1717,122,2024-06-21 17:28:55,85.59
1718,128,2024-06-21 17:37:40,118.12
1719,147,2024-06-21 18:33:30,506.37
1720,145,2024-06-21 20:40:09,48.19
1721,122,2024-06-21 20:40:34,152.21
1722,143,2024-06-21 20:53:09,166.05
1723,119,2024-06-22 14:56:25,127.17
1724,108,2024-06-22 18:48:33,26.13
1725,108,2024-06-23 11:34:39,150.56
1726,142,2024-06-23 19:59:53,22.95
1727,126,2024-06-24 02:46:39,123.8
1728,148,2024-06-24 13:41:45,176.46
1729,126,2024-06-24 19:18:54,43.43
1730,123,2024-06-25 03:04:17,236.13
1731,143,2024-06-25 09:02:38,18.7
1732,113,2024-06-25 17:44:54,237.8
1733,128,2024-06-25 18:29:56,89.02
1734,109,2024-06-25 19:18:24,44.44
1735,120,2024-06-25 21:22:29,32.23
1736,119,2024-06-26 11:37:34,382.7
1737,148,2024-06-26 12:02:41,24.05
1738,139,2024-06-26 17:53:58,41.64
1739,112,2024-06-26 19:05:44,66.29
1740,115,2024-06-27 00:03:40,131.18
1741,131,2024-06-27 10:57:19,109.44
1742,114,2024-06-27 18:37:16,31.11
1743,111,2024-06-27 18:41:18,56.05
1744,126,2024-06-27 19:52:38,47.74
1745,142,2024-06-28 10:16:18,43.83
1746,127,2024-06-28 12:23:31,78.55
1747,111,2024-06-28 14:34:04,161.1
1748,138,2024-06-28 15:34:40,44.42
1749,134,2024-06-28 20:31:19,69.81
1750,143,2024-06-28 20:52:08,74.5
1751,119,2024-06-29 10:11:49,464.87
1752,106,2024-06-29 20:28:13,386.24
1753,146,2024-06-29 20:38:00,208.22
1754,138,2024-06-30 11:26:31,48.19
1755,149,2024-06-30 11:48:30,23.46
1756,142,2024-06-30 16:38:40,60.73
1757,128,2024-06-30 17:53:25,52.24
1758,101,2024-07-01 00:26:54,99.61
1759,135,2024-07-01 12:16:03,195.46
1760,140,2024-07-01 13:46:13,249.5
1761,108,2024-07-02 12:53:15,238.61
1762,147,2024-07-02 19:09:23,68.49
1763,107,2024-07-02 20:07:36,154.48
1764,111,2024-07-02 20:52:44,60.02
1765,139,2024-07-03 14:35:34,22.54
1766,104,2024-07-04 08:18:28,160.1
1767,125,2024-07-04 12:50:49,16.19
1768,112,2024-07-04 18:53:42,78.15
1769,126,2024-07-05 09:12:13,62.95
1770,138,2024-07-05 12:02:04,156.86
1771,146,2024-07-05 12:50:46,189.42
1772,112,2024-07-05 16:13:32,58.5
1773,143,2024-07-05 19:42:10,215.32
1774,137,2024-07-05 20:50:41,56.76
1775,146,2024-07-06 13:57:46,85.94
1776,124,2024-07-06 14:25:40,170.8
1777,116,2024-07-06 19:44:39,156.68
1778,113,2024-07-06 20:13:03,539.59
1779,125,2024-07-06 20:35:19,45.61
1780,104,2024-07-07 08:40:09,145.28
1781,111,2024-07-07 18:51:09,127.9
1782,132,2024-07-07 19:07:54,310.95
1783,149,2024-07-08 02:56:38,35.4
1784,107,2024-07-08 12:43:40,182.22
1785,146,2024-07-08 13:13:46,115.79
1786,111,2024-07-08 13:46:42,53.53
1787,128,2024-07-08 14:04:10,92.19
1788,141,2024-07-08 18:20:01,63.74
1789,123,2024-07-08 18:48:42,118.9
1790,145,2024-07-09 08:51:06,278.79
1791,123,2024-07-09 14:08:16,116.08
1792,150,2024-07-09 20:38:48,134.87
1793,128,2024-07-10 08:18:37,102.76
1794,143,2024-07-10 09:30:13,21.3
1795,147,2024-07-10 12:36:43,46.81
1796,126,2024-07-10 13:22:27,96.27
1797,125,2024-07-10 18:18:03,59.57
1798,129,2024-07-10 18:33:24,39.07
1799,119,2024-07-10 20:37:14,99.17
1800,133,2024-07-11 19:44:32,61.78
1801,136,2024-07-12 10:47:03,50.83
1802,114,2024-07-12 18:20:48,89.83
1803,114,2024-07-12 20:08:58,32.17
1804,135,2024-07-12 21:37:00,330.31
1805,130,2024-07-13 12:07:57,257.72
1806,128,2024-07-13 13:23:00,162.56
1807,117,2024-07-13 20:20:35,28.47
1808,103,2024-07-13 20:51:19,194.47
1809,116,2024-07-14 11:34:39,213.0
1810,146,2024-07-14 12:14:22,190.2
1811,130,2024-07-14 13:52:33,29.52
1812,129,2024-07-15 01:14:36,138.91
1813,145,2024-07-15 13:09:42,230.73
1814,115,2024-07-15 16:41:53,118.35
1815,146,2024-07-16 07:06:45,139.75
1816,125,2024-07-16 08:22:09,88.58
1817,138,2024-07-16 11:44:51,105.27
1818,142,2024-07-16 13:01:14,19.2
1819,147,2024-07-16 13:25:25,137.25
1820,138,2024-07-16 18:57:25,25.19
1821,123,2024-07-16 20:11:04,83.51
1822,125,2024-07-17 00:27:34,56.55
1823,142,2024-07-17 20:39:45,109.61
1824,107,2024-07-18 18:04:57,32.18
1825,122,2024-07-18 19:31:35,156.18
1826,117,2024-07-19 09:28:44,205.18
1827,118,2024-07-19 14:28:29,36.4
1828,149,2024-07-19 14:47:07,28.22
1829,141,2024-07-19 15:15:58,33.87
1830,110,2024-07-19 18:37:11,266.59
1831,110,2024-07-19 19:39:26,105.14
1832,107,2024-07-20 09:46:08,90.57
1833,148,2024-07-20 12:07:35,28.54
1834,150,2024-07-20 13:02:58,140.83
1835,138,2024-07-20 16:00:27,257.99
1836,127,2024-07-20 17:27:24,226.36
1837,133,2024-07-20 18:47:23,133.04
1838,101,2024-07-21 09:37:40,24.39
1839,144,2024-07-21 12:11:34,29.31
1840,134,2024-07-21 13:56:56,21.07
1841,104,2024-07-22 09:27:26,50.72
1842,117,2024-07-23 02:20:35,32.49
1843,104,2024-07-23 15:45:02,51.14
1844,143,2024-07-24 19:02:27,73.35
1845,126,2024-07-24 19:33:02,358.73
1846,104,2024-07-25 12:49:09,128.11
1847,101,2024-07-25 15:16:29,231.2
1848,107,2024-07-25 17:18:02,163.69
1849,130,2024-07-26 17:18:24,29.32
1850,150,2024-07-26 18:20:39,174.78
1851,109,2024-07-26 19:48:03,53.61
1852,135,2024-07-27 09:53:48,137.3
1853,108,2024-07-27 18:54:24,65.04
1854,124,2024-07-28 03:46:57,742.54
1855,119,2024-07-28 19:40:41,51.71
1856,136,2024-07-28 23:16:55,54.28
1857,150,2024-07-29 23:10:44,335.27
1858,143,2024-07-30 18:44:14,17.99
1859,127,2024-07-30 19:32:34,158.16
1860,132,2024-07-30 19:49:54,170.06
1861,114,2024-07-31 07:28:15,232.22
1862,118,2024-07-31 13:10:29,455.0
1863,128,2024-07-31 20:14:34,460.59
1864,129,2024-08-01 12:03:47,23.1
1865,116,2024-08-01 15:40:12,222.01
1866,135,2024-08-01 17:48:01,139.72
1867,147,2024-08-01 20:04:34,140.07
1868,131,2024-08-02 02:47:12,31.48
1869,104,2024-08-02 06:09:12,141.04
1870,137,2024-08-02 06:34:12,500.35
1871,117,2024-08-02 09:09:41,306.4
1872,139,2024-08-02 10:22:12,84.39
1873,148,2024-08-02 16:53:36,19.89
1874,146,2024-08-02 17:11:07,68.99
1875,126,2024-08-02 18:18:08,225.11
1876,148,2024-08-02 19:12:00,160.08
1877,139,2024-08-02 23:57:48,88.8
1878,141,2024-08-03 09:27:12,21.8
1879,104,2024-08-03 09:55:14,81.8
1880,130,2024-08-03 14:18:19,90.96
1881,130,2024-08-03 15:48:25,331.66
1882,122,2024-08-04 12:39:57,137.96
1883,111,2024-08-04 12:40:27,59.82
1884,102,2024-08-04 12:45:33,104.41
1885,144,2024-08-04 12:45:50,23.2
1886,112,2024-08-04 13:33:24,446.53
1887,130,2024-08-04 15:36:39,68.57
1888,136,2024-08-04 20:44:46,92.98
1889,118,2024-08-05 03:07:58,67.67
1890,126,2024-08-05 08:19:02,152.68
1891,107,2024-08-05 16:30:45,145.25
1892,101,2024-08-05 18:22:06,165.77
1893,126,2024-08-05 18:36:55,52.46
1894,123,2024-08-05 20:27:17,60.52
1895,126,2024-08-06 14:51:51,31.06
1896,145,2024-08-07 08:04:02,142.88
1897,106,2024-08-07 09:12:55,19.87
1898,106,2024-08-07 12:44:26,124.26
1899,144,2024-08-07 13:31:03,259.55
1900,108,2024-08-07 16:11:56,280.78
1901,124,2024-08-07 16:32:04,86.53
1902,122,2024-08-07 20:08:17,88.79
1903,119,2024-08-08 18:46:33,24.61
1904,137,2024-08-09 04:13:32,148.32
1905,118,2024-08-09 11:00:51,221.62
1906,131,2024-08-09 17:18:58,48.67
1907,137,2024-08-09 19:07:07,80.64
1908,130,2024-08-09 21:25:07,234.04
1909,142,2024-08-10 00:50:15,266.59
1910,133,2024-08-10 06:59:54,48.44
1911,110,2024-08-10 07:22:56,110.97
1912,137,2024-08-10 10:16:30,40.66
1913,112,2024-08-10 16:42:35,27.89
1914,130,2024-08-10 20:41:23,305.46
1915,127,2024-08-10 21:00:33,221.11
1916,139,2024-08-11 03:32:31,186.27
1917,109,2024-08-11 12:46:14,21.0
1918,121,2024-08-11 13:28:31,237.74
1919,112,2024-08-11 18:08:56,84.16
1920,129,2024-08-11 19:34:40,65.3
1921,133,2024-08-11 20:08:36,109.88
1922,143,2024-08-12 07:29:07,26.5
1923,115,2024-08-12 18:29:38,184.59
1924,102,2024-08-12 20:16:48,119.8
1925,139,2024-08-12 20:40:18,39.78
1926,144,2024-08-12 20:44:39,40.02
1927,118,2024-08-13 08:20:53,39.44
1928,103,2024-08-13 18:24:10,22.04
1929,107,2024-08-13 19:47:49,121.35
1930,143,2024-08-13 22:01:16,235.17
1931,118,2024-08-14 04:34:17,17.12
1932,144,2024-08-14 05:50:34,21.03
1933,138,2024-08-14 12:55:25,117.05
1934,137,2024-08-14 17:14:21,220.44
1935,133,2024-08-14 18:39:21,62.47
1936,144,2024-08-14 18:50:47,66.62
1937,131,2024-08-14 18:59:38,123.86
1938,111,2024-08-14 22:47:35,53.46
1939,104,2024-08-15 01:22:03,18.24
1940,118,2024-08-15 08:22:31,174.47
1941,104,2024-08-15 10:45:53,132.91
1942,149,2024-08-16 01:49:17,119.32
1943,134,2024-08-16 13:35:03,177.43
1944,129,2024-08-16 19:16:29,149.96
1945,124,2024-08-16 19:43:17,42.66
1946,122,2024-08-16 20:01:13,67.15
1947,102,2024-08-16 20:54:29,31.18
1948,144,2024-08-16 21:34:18,31.69
1949,106,2024-08-16 22:20:54,150.31
1950,142,2024-08-17 07:23:47,249.74
1951,125,2024-08-17 19:39:38,409.76
1952,121,2024-08-18 12:27:51,133.78
1953,116,2024-08-18 14:08:48,39.42
1954,131,2024-08-18 18:50:31,28.4
1955,114,2024-08-18 18:51:41,216.1
1956,139,2024-08-18 20:26:12,118.75
1957,128,2024-08-18 21:58:29,130.57
1958,132,2024-08-19 18:44:10,197.5
1959,128,2024-08-20 13:11:16,160.79
1960,149,2024-08-20 15:05:03,230.82
1961,109,2024-08-20 18:17:21,21.94
1962,145,2024-08-20 18:52:53,180.17
1963,122,2024-08-20 18:58:45,243.34
1964,132,2024-08-20 19:03:19,55.45
1965,105,2024-08-20 19:55:20,137.75
1966,123,2024-08-20 20:11:09,60.25
1967,105,2024-08-21 00:20:32,395.33
1968,142,2024-08-21 11:54:28,19.08
1969,132,2024-08-22 13:52:21,119.04
1970,110,2024-08-22 20:02:31,36.86
1971,139,2024-08-22 23:33:28,164.47
1972,115,2024-08-23 04:36:09,38.21
1973,107,2024-08-23 04:44:39,47.21
1974,129,2024-08-23 18:25:00,96.83
1975,147,2024-08-23 19:36:35,310.58
1976,103,2024-08-24 01:43:04,43.55
1977,119,2024-08-24 09:34:13,33.69
1978,110,2024-08-24 13:00:55,185.74
1979,128,2024-08-24 20:00:53,98.33
1980,129,2024-08-24 20:58:11,306.36
1981,115,2024-08-24 23:10:00,34.03
1982,135,2024-08-25 14:53:31,139.59
1983,106,2024-08-25 18:43:10,46.81
1984,112,2024-08-25 20:55:59,35.46
1985,147,2024-08-26 10:15:05,153.03
1986,138,2024-08-26 12:34:47,123.08
1987,113,2024-08-26 17:35:59,183.7
1988,129,2024-08-26 19:59:56,59.43
1989,119,2024-08-26 20:11:37,86.3
1990,103,2024-08-26 20:41:55,77.4
1991,108,2024-08-26 20:50:12,511.89
1992,108,2024-08-27 04:56:38,56.48
1993,120,2024-08-27 18:21:58,56.92
1994,147,2024-08-27 19:51:42,67.54
1995,104,2024-08-28 15:19:15,114.78
1996,121,2024-08-29 09:01:01,49.89
1997,103,2024-08-29 12:26:28,311.22
1998,145,2024-08-29 17:10:28,52.06
1999,108,2024-08-29 18:57:28,286.39
2000,123,2024-08-30 12:12:45,28.11
2001,116,2024-08-30 12:55:04,143.25
2002,113,2024-08-30 15:17:10,300.0
2003,103,2024-08-31 08:48:50,37.18
2004,148,2024-08-31 15:49:49,429.27
2005,109,2024-08-31 16:50:58,87.37
2006,114,2024-09-02 14:36:47,364.62
2007,113,2024-09-02 18:06:38,150.55
2008,107,2024-09-02 19:09:45,58.07
2009,115,2024-09-02 19:39:57,40.04
2010,107,2024-09-03 11:20:18,58.44
2011,138,2024-09-03 11:33:20,26.72
2012,134,2024-09-03 12:58:31,33.64
2013,141,2024-09-03 13:47:13,28.27
2014,122,2024-09-03 16:46:33,80.98
2015,124,2024-09-03 18:13:46,205.51
2016,149,2024-09-03 18:31:02,33.29
2017,137,2024-09-03 20:39:37,31.76
2018,144,2024-09-05 11:55:28,138.75
2019,101,2024-09-05 16:52:56,41.36
2020,110,2024-09-05 17:38:31,27.33
2021,143,2024-09-05 18:21:14,36.9
2022,116,2024-09-05 23:36:01,323.82
2023,146,2024-09-06 14:02:11,221.76
2024,108,2024-09-06 16:03:39,67.45
2025,149,2024-09-06 20:18:44,142.99
2026,125,2024-09-06 20:46:45,107.47
2027,150,2024-09-06 22:37:58,150.66
2028,112,2024-09-07 10:40:48,152.74
2029,125,2024-09-07 12:53:09,133.9
2030,117,2024-09-07 12:58:56,52.13
2031,126,2024-09-07 13:49:12,19.77
2032,146,2024-09-08 01:59:15,87.96
2033,148,2024-09-08 02:24:18,280.94
2034,114,2024-09-08 05:50:53,116.14
2035,141,2024-09-08 08:51:54,229.33
2036,136,2024-09-08 09:50:39,588.89
2037,123,2024-09-08 10:54:08,36.44
2038,143,2024-09-08 17:11:52,156.23
2039,106,2024-09-09 05:27:52,149.61
2040,147,2024-09-09 10:17:28,484.18
2041,105,2024-09-09 10:22:26,523.87
2042,143,2024-09-09 14:42:10,154.26
2043,125,2024-09-09 15:25:08,48.5
2044,118,2024-09-09 17:29:48,207.27
2045,113,2024-09-10 04:00:57,28.58
2046,143,2024-09-10 08:34:21,197.08
2047,114,2024-09-10 12:39:27,304.22
2048,128,2024-09-10 12:42:10,72.91
2049,118,2024-09-10 18:21:35,134.52
2050,128,2024-09-11 07:01:58,82.48
2051,127,2024-09-11 13:45:59,84.1
2052,132,2024-09-11 17:21:13,59.59
2053,147,2024-09-11 20:16:07,187.32
2054,109,2024-09-12 05:04:46,345.2
2055,140,2024-09-12 15:53:30,354.12
2056,132,2024-09-12 15:54:57,38.05
2057,120,2024-09-13 06:31:19,264.29
2058,128,2024-09-13 12:03:13,175.47
2059,133,2024-09-13 13:30:22,49.98
2060,104,2024-09-13 17:10:41,23.36
2061,146,2024-09-13 18:43:24,52.44
2062,134,2024-09-13 23:25:36,306.93
2063,148,2024-09-14 14:08:47,135.35
2064,103,2024-09-14 19:47:08,168.21
2065,126,2024-09-15 14:12:10,50.67
2066,108,2024-09-15 17:27:32,167.49
2067,106,2024-09-15 18:06:35,18.42
2068,116,2024-09-15 18:56:26,71.46
2069,124,2024-09-15 20:27:53,133.26
2070,148,2024-09-15 23:07:58,33.95
2071,139,2024-09-16 13:13:20,222.8
2072,130,2024-09-16 16:38:54,47.15
2073,145,2024-09-17 09:58:39,141.76
2074,113,2024-09-17 14:39:16,77.34
2075,105,2024-09-17 15:00:14,123.77
2076,125,2024-09-17 19:03:56,28.64
2077,120,2024-09-18 07:52:12,17.05
2078,118,2024-09-18 19:42:35,303.37
2079,147,2024-09-19 09:26:09,52.7
2080,118,2024-09-19 13:49:38,220.56
2081,102,2024-09-20 10:52:42,895.68
2082,110,2024-09-20 11:41:58,43.5
2083,145,2024-09-20 12:12:01,51.97
2084,150,2024-09-20 13:36:58,145.47
2085,147,2024-09-20 15:41:31,418.84
2086,112,2024-09-20 16:40:09,311.97
2087,147,2024-09-20 18:28:54,98.87
2088,113,2024-09-20 19:19:51,205.23
2089,150,2024-09-20 20:29:57,32.51
2090,147,2024-09-21 03:29:08,469.98
2091,111,2024-09-21 17:52:12,415.09
2092,119,2024-09-21 20:22:53,36.46
2093,135,2024-09-22 10:56:59,57.7
2094,139,2024-09-22 17:54:52,27.66
2095,126,2024-09-23 12:46:59,53.05
2096,146,2024-09-23 13:49:35,218.11
2097,114,2024-09-23 14:46:39,72.04
2098,145,2024-09-23 14:50:26,26.11
2099,144,2024-09-23 20:43:02,65.27
2100,124,2024-09-24 01:31:15,493.04
2101,141,2024-09-24 08:58:50,134.21
2102,101,2024-09-24 10:58:46,79.58
2103,143,2024-09-24 12:20:28,36.86
2104,122,2024-09-24 14:40:40,528.77
2105,123,2024-09-24 19:35:58,221.34
2106,119,2024-09-24 20:44:04,54.67
2107,118,2024-09-25 13:07:02,23.72
2108,112,2024-09-25 13:48:33,22.0
2109,128,2024-09-26 13:11:16,30.39
2110,128,2024-09-26 15:54:31,119.32
2111,133,2024-09-26 20:20:27,332.01
2112,119,2024-09-27 08:03:17,97.4
2113,128,2024-09-27 14:37:58,237.14
2114,149,2024-09-27 16:27:54,85.85
2115,137,2024-09-27 23:32:23,162.96
2116,126,2024-09-28 13:07:48,172.96
2117,135,2024-09-28 20:14:48,37.93
2118,134,2024-09-29 11:00:27,68.78
2119,135,2024-09-29 12:03:33,136.7
2120,140,2024-09-29 13:32:15,23.8
2121,116,2024-09-29 13:46:03,68.84
2122,138,2024-09-29 19:09:29,106.83
2123,113,2024-09-29 20:11:48,684.51
2124,123,2024-09-30 02:17:47,92.22
2125,122,2024-09-30 18:21:16,218.18
2126,116,2024-10-01 09:20:06,82.89
2127,128,2024-10-01 13:26:18,205.99
2128,148,2024-10-01 14:53:42,123.59
2129,135,2024-10-01 23:22:00,276.22
2130,145,2024-10-03 01:45:21,78.51
2131,146,2024-10-03 07:57:20,126.25
2132,108,2024-10-03 09:21:58,134.32
2133,144,2024-10-03 12:18:58,79.83
2134,122,2024-10-03 19:32:18,33.7
2135,121,2024-10-03 20:50:49,26.79
2136,126,2024-10-04 12:10:49,17.02
2137,140,2024-10-04 22:48:12,263.13
2138,121,2024-10-05 15:54:00,47.38
2139,125,2024-10-05 16:16:09,43.52
2140,141,2024-10-06 05:04:32,174.83
2141,101,2024-10-06 06:46:39,61.28
2142,106,2024-10-06 13:56:07,99.64
2143,123,2024-10-06 16:14:09,36.28
2144,123,2024-10-06 19:07:56,400.5
2145,143,2024-10-06 20:52:13,243.93
2146,143,2024-10-07 13:35:19,254.23
2147,123,2024-10-07 17:31:17,77.66
2148,132,2024-10-07 20:45:32,187.44
2149,130,2024-10-08 13:04:56,33.64
2150,113,2024-10-08 14:25:08,16.04
2151,143,2024-10-08 15:03:22,17.42
2152,118,2024-10-08 15:06:39,121.0
2153,123,2024-10-08 16:59:28,87.92
2154,115,2024-10-08 19:17:39,102.58
2155,133,2024-10-09 10:06:44,15.9
2156,121,2024-10-09 16:43:55,80.92
2157,139,2024-10-09 18:40:03,166.93
2158,123,2024-10-09 18:56:54,85.16
2159,127,2024-10-09 19:36:04,173.11
2160,145,2024-10-09 23:16:49,46.84
2161,144,2024-10-10 01:52:27,216.29
2162,118,2024-10-10 08:32:32,121.53
2163,124,2024-10-10 20:50:14,43.4
2164,147,2024-10-10 20:54:58,47.42
2165,140,2024-10-11 03:05:12,133.67
2166,142,2024-10-11 03:30:05,227.59
2167,107,2024-10-11 11:02:02,79.47
2168,150,2024-10-11 12:59:03,50.86
2169,148,2024-10-11 18:09:48,257.1
2170,120,2024-10-11 18:28:00,147.77
2171,127,2024-10-12 13:43:12,86.32
2172,106,2024-10-12 15:58:34,95.31
2173,127,2024-10-12 18:11:42,42.42
2174,109,2024-10-12 18:21:35,133.28
2175,145,2024-10-12 18:51:51,68.32
2176,131,2024-10-12 20:10:21,667.38
2177,121,2024-10-12 22:46:50,93.51
2178,126,2024-10-13 02:44:32,94.84
2179,140,2024-10-13 20:10:39,115.12
2180,148,2024-10-14 02:46:28,313.32
2181,145,2024-10-14 09:25:02,208.62
2182,113,2024-10-14 10:22:27,86.99
2183,149,2024-10-14 16:03:25,167.2
2184,123,2024-10-14 16:36:57,120.89
2185,120,2024-10-14 17:27:50,96.36
2186,137,2024-10-14 20:12:45,40.63
2187,128,2024-10-14 22:17:49,89.82
2188,117,2024-10-15 00:55:20,48.85
2189,128,2024-10-15 09:15:45,310.59
2190,141,2024-10-15 13:06:16,64.03
2191,102,2024-10-15 16:13:20,380.05
2192,125,2024-10-15 17:22:05,106.39
2193,150,2024-10-15 19:29:59,134.81
2194,141,2024-10-15 19:59:35,108.95
2195,106,2024-10-15 21:19:27,31.63
2196,111,2024-10-16 13:27:31,71.56
2197,138,2024-10-16 15:43:00,27.53
2198,106,2024-10-17 19:07:11,132.05
2199,145,2024-10-17 19:49:47,86.06
2200,111,2024-10-17 22:23:54,195.6
2201,114,2024-10-17 23:57:01,44.89
2202,102,2024-10-18 11:44:14,36.58
2203,140,2024-10-18 13:14:07,77.57
2204,103,2024-10-18 18:17:26,328.4
2205,135,2024-10-18 20:03:56,163.72
2206,133,2024-10-19 15:24:30,80.14
2207,124,2024-10-19 17:24:45,102.4
2208,119,2024-10-19 18:29:30,25.56
2209,118,2024-10-19 19:01:23,515.62
2210,149,2024-10-19 20:05:49,146.74
2211,124,2024-10-19 20:48:42,55.32
2212,145,2024-10-20 01:46:23,120.77
2213,135,2024-10-20 10:10:37,28.91
2214,101,2024-10-20 13:23:46,420.19
2215,136,2024-10-20 14:14:52,38.05
2216,125,2024-10-20 17:01:25,140.31
2217,145,2024-10-20 20:51:14,48.8
2218,149,2024-10-21 20:18:50,166.72
2219,143,2024-10-21 20:20:09,194.97
2220,134,2024-10-21 20:46:23,149.29
2221,125,2024-10-22 08:37:51,129.39
2222,116,2024-10-22 11:27:52,282.6
2223,134,2024-10-22 14:35:39,24.83
2224,129,2024-10-22 16:20:11,63.22
2225,119,2024-10-22 19:07:34,49.25
2226,123,2024-10-22 20:18:40,545.88
2227,119,2024-10-23 10:39:43,74.2
2228,125,2024-10-24 13:23:14,173.29
2229,116,2024-10-25 02:17:29,153.52
2230,109,2024-10-25 11:22:29,43.6
2231,101,2024-10-26 11:57:54,47.77
2232,142,2024-10-26 16:55:21,54.63
2233,119,2024-10-27 08:38:18,78.55
2234,133,2024-10-27 08:49:15,47.04
2235,134,2024-10-27 10:13:58,17.38
2236,116,2024-10-27 13:10:58,268.83
2237,144,2024-10-28 12:14:03,419.4
2238,140,2024-10-28 15:44:41,65.15
2239,118,2024-10-28 16:03:21,64.59
2240,134,2024-10-28 16:27:16,15.85
2241,125,2024-10-28 20:00:51,151.83
2242,145,2024-10-29 03:27:16,224.46
2243,106,2024-10-29 05:03:50,34.02
2244,121,2024-10-29 10:32:09,35.87
2245,106,2024-10-29 10:41:31,202.33
2246,132,2024-10-29 12:22:10,129.94
2247,141,2024-10-29 13:49:25,20.51
2248,148,2024-10-29 19:07:02,131.92
2249,143,2024-10-29 19:39:01,59.34
2250,139,2024-10-30 08:05:58,70.2
2251,131,2024-10-30 12:25:00,191.22
2252,142,2024-10-30 18:02:03,214.88
2253,110,2024-10-30 19:38:24,76.37
2254,130,2024-10-30 20:07:25,367.84
2255,118,2024-10-31 12:33:27,77.6
2256,124,2024-10-31 13:27:18,192.32
2257,109,2024-10-31 16:27:05,94.37
2258,131,2024-10-31 19:09:48,288.38
2259,115,2024-10-31 19:26:36,301.0
2260,104,2024-11-01 01:25:01,25.98
2261,140,2024-11-01 11:32:58,345.79
2262,109,2024-11-01 19:44:53,224.52
2263,145,2024-11-02 08:55:53,203.03
2264,109,2024-11-02 13:40:44,41.91
2265,126,2024-11-02 18:57:46,211.24
2266,104,2024-11-03 13:33:17,242.76
2267,117,2024-11-03 19:36:27,55.96
2268,116,2024-11-03 20:03:46,380.04
2269,115,2024-11-04 02:43:03,21.14
