customer_id,revenue,customer_type
11362,251.18,Retail/SMB
10779,384.37,Retail/SMB
10840,300.66,Retail/SMB
10349,242.03,Retail/SMB
11945,7969.91,Enterprise VIP
10572,422.83,Retail/SMB
10918,633.86,Retail/SMB
10977,561.71,Retail/SMB
11914,6768.18,Enterprise VIP
11469,750.17,Retail/SMB
11592,965.39,Retail/SMB
11318,345.86,Retail/SMB
11845,750.82,Retail/SMB
10137,324.79,Retail/SMB
10459,579.0,Retail/SMB
10376,405.69,Retail/SMB
11343,335.4,Retail/SMB
10334,421.02,Retail/SMB
11160,266.34,Retail/SMB
11761,301.85,Retail/SMB
11458,408.08,Retail/SMB
10817,627.53,Retail/SMB
11115,273.7,Retail/SMB
11006,426.41,Retail/SMB
11857,11329.2,Enterprise VIP
11955,10892.68,Enterprise VIP
11851,11937.05,Enterprise VIP
10911,781.98,Retail/SMB
11930,6763.34,Enterprise VIP
11126,687.76,Retail/SMB
10329,334.02,Retail/SMB
11248,558.91,Retail/SMB
10319,803.68,Retail/SMB
11690,397.55,Retail/SMB
11359,613.96,Retail/SMB
11733,448.3,Retail/SMB
10168,340.59,Retail/SMB
10013,811.62,Retail/SMB
11927,11660.9,Enterprise VIP
10172,554.75,Retail/SMB
10650,218.13,Retail/SMB
11062,761.34,Retail/SMB
10261,114.3,Retail/SMB
11367,169.33,Retail/SMB
11549,220.3,Retail/SMB
10902,430.32,Retail/SMB
10673,599.67,Retail/SMB
10259,150.07,Retail/SMB
10845,901.11,Retail/SMB
10868,244.89,Retail/SMB
11800,155.15,Retail/SMB
10139,283.03,Retail/SMB
10894,314.64,Retail/SMB
11838,259.72,Retail/SMB
10550,804.4,Retail/SMB
10320,551.87,Retail/SMB
11527,564.34,Retail/SMB
11806,262.02,Retail/SMB
11178,807.27,Retail/SMB
10559,444.86,Retail/SMB
10140,578.49,Retail/SMB
11735,512.58,Retail/SMB
10532,445.94,Retail/SMB
10225,109.32,Retail/SMB
10724,738.07,Retail/SMB
10787,321.93,Retail/SMB
11718,397.6,Retail/SMB
11008,278.6,Retail/SMB
10410,113.01,Retail/SMB
10326,492.88,Retail/SMB
11766,54.43,Retail/SMB
10300,427.47,Retail/SMB
11263,336.58,Retail/SMB
11946,6739.76,Enterprise VIP
10026,454.51,Retail/SMB
11859,6470.62,Enterprise VIP
10715,121.02,Retail/SMB
11010,332.5,Retail/SMB
10194,608.56,Retail/SMB
10441,285.02,Retail/SMB
10574,288.52,Retail/SMB
10947,412.27,Retail/SMB
10998,535.2,Retail/SMB
10504,410.11,Retail/SMB
10606,164.12,Retail/SMB
11717,338.67,Retail/SMB
11164,395.58,Retail/SMB
11787,937.99,Retail/SMB
10847,182.78,Retail/SMB
10004,369.38,Retail/SMB
11287,578.43,Retail/SMB
11223,263.85,Retail/SMB
10468,476.35,Retail/SMB
10322,500.88,Retail/SMB
10006,601.98,Retail/SMB
10223,1075.34,Retail/SMB
11375,909.15,Retail/SMB
10548,496.32,Retail/SMB
10229,254.08,Retail/SMB
10040,378.94,Retail/SMB
10543,630.88,Retail/SMB
10243,443.14,Retail/SMB
10899,279.88,Retail/SMB
11134,649.25,Retail/SMB
11449,222.9,Retail/SMB
11869,11054.06,Enterprise VIP
10843,255.75,Retail/SMB
11419,500.0,Retail/SMB
11654,489.68,Retail/SMB
11970,11418.6,Enterprise VIP
10662,262.0,Retail/SMB
11211,421.54,Retail/SMB
10315,427.23,Retail/SMB
10692,291.7,Retail/SMB
11504,495.75,Retail/SMB
10425,525.59,Retail/SMB
10595,425.21,Retail/SMB
11964,13952.14,Enterprise VIP
10623,166.38,Retail/SMB
11171,561.82,Retail/SMB
11044,390.42,Retail/SMB
10228,955.04,Retail/SMB
11118,628.07,Retail/SMB
11332,448.26,Retail/SMB
11316,624.37,Retail/SMB
10067,128.13,Retail/SMB
10025,594.16,Retail/SMB
10145,270.57,Retail/SMB
10537,403.31,Retail/SMB
10812,263.21,Retail/SMB
11467,379.17,Retail/SMB
10086,206.7,Retail/SMB
11661,908.36,Retail/SMB
11646,631.88,Retail/SMB
11805,240.69,Retail/SMB
11818,517.88,Retail/SMB
11577,400.23,Retail/SMB
11145,463.17,Retail/SMB
10363,317.79,Retail/SMB
11612,248.32,Retail/SMB
11866,14147.89,Enterprise VIP
11027,534.58,Retail/SMB
11031,637.72,Retail/SMB
11304,379.43,Retail/SMB
11356,362.09,Retail/SMB
11731,486.37,Retail/SMB
10666,670.05,Retail/SMB
10365,390.98,Retail/SMB
10078,308.14,Retail/SMB
10028,356.43,Retail/SMB
11437,953.13,Retail/SMB
10526,472.26,Retail/SMB
11835,775.72,Retail/SMB
10056,658.14,Retail/SMB
10639,699.08,Retail/SMB
10303,252.69,Retail/SMB
10719,547.09,Retail/SMB
10625,347.43,Retail/SMB
10008,543.09,Retail/SMB
10804,352.33,Retail/SMB
11050,211.68,Retail/SMB
10337,101.92,Retail/SMB
10048,356.83,Retail/SMB
11764,394.06,Retail/SMB
10107,419.86,Retail/SMB
10350,599.15,Retail/SMB
11080,211.65,Retail/SMB
10239,418.21,Retail/SMB
10214,265.09,Retail/SMB
11776,195.45,Retail/SMB
11139,566.92,Retail/SMB
10794,344.31,Retail/SMB
11587,893.03,Retail/SMB
11583,506.33,Retail/SMB
11672,543.32,Retail/SMB
10524,569.54,Retail/SMB
10233,720.62,Retail/SMB
10645,1162.8,Retail/SMB
11508,492.28,Retail/SMB
10534,309.42,Retail/SMB
11942,9467.33,Enterprise VIP
10604,408.98,Retail/SMB
11330,475.0,Retail/SMB
11075,856.39,Retail/SMB
11305,352.71,Retail/SMB
10061,183.15,Retail/SMB
11264,580.27,Retail/SMB
10093,288.84,Retail/SMB
10667,661.92,Retail/SMB
10281,551.73,Retail/SMB
11114,340.0,Retail/SMB
10360,270.89,Retail/SMB
11129,270.58,Retail/SMB
11170,460.37,Retail/SMB
10848,144.0,Retail/SMB
11522,346.91,Retail/SMB
10111,228.69,Retail/SMB
10043,498.6,Retail/SMB
10126,682.93,Retail/SMB
10205,179.17,Retail/SMB
10053,642.96,Retail/SMB
10546,286.87,Retail/SMB
10069,430.0,Retail/SMB
11741,687.9,Retail/SMB
11548,328.44,Retail/SMB
10184,375.66,Retail/SMB
10138,693.34,Retail/SMB
10900,267.76,Retail/SMB
10797,243.09,Retail/SMB
10133,273.71,Retail/SMB
10081,250.89,Retail/SMB
11987,12888.76,Enterprise VIP
11541,426.4,Retail/SMB
10542,200.2,Retail/SMB
11669,402.71,Retail/SMB
10984,231.14,Retail/SMB
10166,522.99,Retail/SMB
10249,1024.69,Retail/SMB
10447,164.82,Retail/SMB
11515,800.34,Retail/SMB
10859,582.93,Retail/SMB
11212,467.97,Retail/SMB
10098,525.89,Retail/SMB
11974,13962.88,Enterprise VIP
10738,1200.85,Retail/SMB
11256,764.83,Retail/SMB
10103,367.18,Retail/SMB
10435,682.88,Retail/SMB
10075,791.01,Retail/SMB
11792,457.62,Retail/SMB
11235,161.65,Retail/SMB
10919,400.8,Retail/SMB
11712,188.55,Retail/SMB
11671,439.93,Retail/SMB
11621,108.74,Retail/SMB
10763,356.17,Retail/SMB
10990,432.13,Retail/SMB
10389,113.77,Retail/SMB
10236,775.22,Retail/SMB
11507,356.25,Retail/SMB
10268,270.51,Retail/SMB
11188,558.57,Retail/SMB
10118,171.23,Retail/SMB
11607,355.15,Retail/SMB
10674,479.63,Retail/SMB
10250,911.21,Retail/SMB
11453,734.19,Retail/SMB
11995,9861.21,Enterprise VIP
10095,482.4,Retail/SMB
10034,560.76,Retail/SMB
11464,132.25,Retail/SMB
11668,128.76,Retail/SMB
10449,563.09,Retail/SMB
10717,881.97,Retail/SMB
11810,228.69,Retail/SMB
11518,504.64,Retail/SMB
10001,531.58,Retail/SMB
11376,784.1,Retail/SMB
11102,142.72,Retail/SMB
11109,569.47,Retail/SMB
11227,378.07,Retail/SMB
10083,272.04,Retail/SMB
11289,147.68,Retail/SMB
10677,240.58,Retail/SMB
11921,9164.31,Enterprise VIP
11047,234.88,Retail/SMB
10771,599.74,Retail/SMB
11947,10782.28,Enterprise VIP
11281,495.28,Retail/SMB
11581,939.06,Retail/SMB
11489,184.35,Retail/SMB
10405,204.02,Retail/SMB
11728,727.09,Retail/SMB
11299,570.84,Retail/SMB
11341,701.84,Retail/SMB
10105,400.96,Retail/SMB
10689,443.58,Retail/SMB
11306,925.52,Retail/SMB
10827,738.75,Retail/SMB
10063,383.81,Retail/SMB
10853,837.16,Retail/SMB
11354,431.98,Retail/SMB
10224,268.07,Retail/SMB
10146,393.23,Retail/SMB
11089,250.9,Retail/SMB
10374,364.42,Retail/SMB
11421,512.7,Retail/SMB
11143,48.52,Retail/SMB
11827,426.93,Retail/SMB
11495,545.8,Retail/SMB
11602,282.6,Retail/SMB
11271,178.8,Retail/SMB
10010,128.66,Retail/SMB
10450,503.05,Retail/SMB
10709,305.48,Retail/SMB
10256,588.56,Retail/SMB
10883,396.21,Retail/SMB
10390,184.11,Retail/SMB
10909,1023.43,Retail/SMB
10925,690.69,Retail/SMB
11704,429.73,Retail/SMB
11233,332.51,Retail/SMB
10461,316.93,Retail/SMB
11270,644.73,Retail/SMB
11760,396.43,Retail/SMB
11169,436.19,Retail/SMB
10959,364.55,Retail/SMB
10502,380.68,Retail/SMB
10740,396.47,Retail/SMB
11850,248.1,Retail/SMB
10869,958.15,Retail/SMB
10732,654.72,Retail/SMB
10540,235.82,Retail/SMB
11202,839.49,Retail/SMB
10698,1057.63,Retail/SMB
11393,484.92,Retail/SMB
11377,319.25,Retail/SMB
11146,321.26,Retail/SMB
11032,106.91,Retail/SMB
10373,198.29,Retail/SMB
10668,351.92,Retail/SMB
11526,500.04,Retail/SMB
10358,440.73,Retail/SMB
10968,576.64,Retail/SMB
10784,290.67,Retail/SMB
10736,534.39,Retail/SMB
11036,453.9,Retail/SMB
10971,392.08,Retail/SMB
11525,185.12,Retail/SMB
11487,293.51,Retail/SMB
11524,532.36,Retail/SMB
11491,829.48,Retail/SMB
11643,327.74,Retail/SMB
11253,595.7,Retail/SMB
11694,170.7,Retail/SMB
11750,530.21,Retail/SMB
11237,458.64,Retail/SMB
10886,499.97,Retail/SMB
10080,431.81,Retail/SMB
11173,417.21,Retail/SMB
10815,371.9,Retail/SMB
11286,226.57,Retail/SMB
10672,548.51,Retail/SMB
11532,417.88,Retail/SMB
10058,351.38,Retail/SMB
10134,368.85,Retail/SMB
11141,777.4,Retail/SMB
10934,422.26,Retail/SMB
11685,259.92,Retail/SMB
10824,198.06,Retail/SMB
11215,752.29,Retail/SMB
10505,925.29,Retail/SMB
11775,334.94,Retail/SMB
10348,362.43,Retail/SMB
10387,824.36,Retail/SMB
11025,171.36,Retail/SMB
10895,609.27,Retail/SMB
10829,470.28,Retail/SMB
11893,12005.13,Enterprise VIP
10476,334.17,Retail/SMB
11471,219.33,Retail/SMB
11448,1256.55,Retail/SMB
11582,614.72,Retail/SMB
10653,861.56,Retail/SMB
10173,479.58,Retail/SMB
11150,318.19,Retail/SMB
10039,323.49,Retail/SMB
10714,166.46,Retail/SMB
10091,537.89,Retail/SMB
11937,11187.03,Enterprise VIP
11206,471.01,Retail/SMB
10876,314.0,Retail/SMB
11352,178.98,Retail/SMB
11890,11507.61,Enterprise VIP
11094,473.27,Retail/SMB
11156,450.89,Retail/SMB
11782,224.06,Retail/SMB
11959,7434.83,Enterprise VIP
10500,480.72,Retail/SMB
10339,709.78,Retail/SMB
11189,425.84,Retail/SMB
10029,326.82,Retail/SMB
11218,708.69,Retail/SMB
11400,627.29,Retail/SMB
11821,483.59,Retail/SMB
10946,757.13,Retail/SMB
10170,205.78,Retail/SMB
11405,360.68,Retail/SMB
11198,588.73,Retail/SMB
11254,379.83,Retail/SMB
11614,99.69,Retail/SMB
10913,269.51,Retail/SMB
10492,796.78,Retail/SMB
10954,508.73,Retail/SMB
11098,563.32,Retail/SMB
11033,282.4,Retail/SMB
10588,460.5,Retail/SMB
10751,300.71,Retail/SMB
10658,782.24,Retail/SMB
10235,149.03,Retail/SMB
10733,271.6,Retail/SMB
11989,6440.95,Enterprise VIP
11633,497.84,Retail/SMB
11157,617.73,Retail/SMB
11470,571.12,Retail/SMB
11425,334.68,Retail/SMB
11628,307.53,Retail/SMB
10935,794.08,Retail/SMB
11210,156.63,Retail/SMB
11066,206.24,Retail/SMB
10109,564.38,Retail/SMB
11543,470.41,Retail/SMB
10569,416.33,Retail/SMB
11168,738.08,Retail/SMB
11175,310.88,Retail/SMB
10891,431.47,Retail/SMB
10948,622.02,Retail/SMB
11049,514.43,Retail/SMB
11353,462.62,Retail/SMB
11778,238.58,Retail/SMB
11447,406.54,Retail/SMB
10885,370.88,Retail/SMB
11673,460.93,Retail/SMB
10851,310.65,Retail/SMB
10735,136.27,Retail/SMB
10718,512.44,Retail/SMB
10455,462.72,Retail/SMB
10265,403.94,Retail/SMB
10076,184.81,Retail/SMB
11658,728.76,Retail/SMB
10445,308.8,Retail/SMB
10396,315.44,Retail/SMB
10177,638.49,Retail/SMB
11043,440.55,Retail/SMB
11736,679.38,Retail/SMB
11402,128.04,Retail/SMB
11381,403.01,Retail/SMB
10596,443.08,Retail/SMB
10062,334.08,Retail/SMB
11297,512.29,Retail/SMB
10873,325.85,Retail/SMB
11490,252.66,Retail/SMB
11879,6600.7,Enterprise VIP
10279,171.19,Retail/SMB
10037,263.21,Retail/SMB
11976,13424.64,Enterprise VIP
10663,295.71,Retail/SMB
11954,6909.34,Enterprise VIP
11445,369.28,Retail/SMB
10978,248.48,Retail/SMB
11572,261.78,Retail/SMB
10739,434.7,Retail/SMB
10192,1036.95,Retail/SMB
10920,483.73,Retail/SMB
10457,682.74,Retail/SMB
10676,360.35,Retail/SMB
10761,349.6,Retail/SMB
11808,334.58,Retail/SMB
11603,370.09,Retail/SMB
10729,459.17,Retail/SMB
10413,507.62,Retail/SMB
11099,343.51,Retail/SMB
10826,293.63,Retail/SMB
11640,392.93,Retail/SMB
10617,198.34,Retail/SMB
10115,525.75,Retail/SMB
10418,454.4,Retail/SMB
11911,11045.7,Enterprise VIP
10970,698.75,Retail/SMB
10605,571.33,Retail/SMB
11919,14428.44,Enterprise VIP
10090,605.88,Retail/SMB
10849,169.96,Retail/SMB
11520,472.25,Retail/SMB
11918,11647.9,Enterprise VIP
10754,539.84,Retail/SMB
10499,340.15,Retail/SMB
11277,737.97,Retail/SMB
11326,259.55,Retail/SMB
10012,487.37,Retail/SMB
10397,529.75,Retail/SMB
10285,276.36,Retail/SMB
11067,303.63,Retail/SMB
11192,239.74,Retail/SMB
11745,359.88,Retail/SMB
10691,285.21,Retail/SMB
11753,763.87,Retail/SMB
11876,8173.84,Enterprise VIP
10690,543.28,Retail/SMB
10852,1229.06,Retail/SMB
10160,235.36,Retail/SMB
10896,203.6,Retail/SMB
11576,238.32,Retail/SMB
10258,187.5,Retail/SMB
10336,618.92,Retail/SMB
11880,10338.28,Enterprise VIP
11040,653.7,Retail/SMB
10516,784.33,Retail/SMB
11349,135.27,Retail/SMB
11016,354.89,Retail/SMB
10769,371.21,Retail/SMB
11747,472.74,Retail/SMB
10762,300.05,Retail/SMB
11247,204.12,Retail/SMB
11204,427.98,Retail/SMB
11468,637.78,Retail/SMB
11984,13922.41,Enterprise VIP
10522,458.96,Retail/SMB
10023,194.04,Retail/SMB
10357,221.02,Retail/SMB
11278,228.66,Retail/SMB
11313,415.91,Retail/SMB
11683,385.02,Retail/SMB
10341,1107.92,Retail/SMB
10432,300.37,Retail/SMB
10474,329.56,Retail/SMB
10218,419.77,Retail/SMB
10912,294.54,Retail/SMB
11228,345.78,Retail/SMB
11597,224.95,Retail/SMB
11012,184.26,Retail/SMB
11950,10983.8,Enterprise VIP
10094,468.33,Retail/SMB
11009,195.08,Retail/SMB
11071,418.46,Retail/SMB
11093,395.03,Retail/SMB
11915,9038.05,Enterprise VIP
11309,309.53,Retail/SMB
10697,263.81,Retail/SMB
11828,574.76,Retail/SMB
10997,578.04,Retail/SMB
10154,676.66,Retail/SMB
11100,502.31,Retail/SMB
11719,314.59,Retail/SMB
11998,6707.01,Enterprise VIP
10790,758.63,Retail/SMB
10581,429.87,Retail/SMB
10704,188.79,Retail/SMB
11213,202.83,Retail/SMB
11296,268.07,Retail/SMB
11666,496.43,Retail/SMB
11261,420.13,Retail/SMB
10488,295.92,Retail/SMB
10560,288.67,Retail/SMB
11142,196.52,Retail/SMB
11120,535.67,Retail/SMB
10802,666.05,Retail/SMB
10513,699.24,Retail/SMB
10634,400.21,Retail/SMB
11922,9540.69,Enterprise VIP
11788,1112.39,Retail/SMB
11546,847.63,Retail/SMB
11151,286.41,Retail/SMB
10791,843.72,Retail/SMB
10117,262.03,Retail/SMB
10741,476.42,Retail/SMB
11691,766.25,Retail/SMB
11082,567.6,Retail/SMB
10831,598.17,Retail/SMB
10120,204.73,Retail/SMB
10657,357.11,Retail/SMB
11908,13912.53,Enterprise VIP
10636,494.99,Retail/SMB
10370,237.14,Retail/SMB
10269,394.8,Retail/SMB
10656,207.13,Retail/SMB
10936,229.9,Retail/SMB
10823,456.68,Retail/SMB
10867,370.88,Retail/SMB
10047,435.83,Retail/SMB
11374,617.99,Retail/SMB
11709,466.49,Retail/SMB
10992,249.69,Retail/SMB
10877,411.29,Retail/SMB
10774,311.63,Retail/SMB
11220,203.17,Retail/SMB
12000,13647.88,Enterprise VIP
10005,849.74,Retail/SMB
11004,1067.84,Retail/SMB
11724,461.5,Retail/SMB
10264,247.81,Retail/SMB
11570,309.68,Retail/SMB
11831,569.8,Retail/SMB
10444,585.95,Retail/SMB
11003,161.22,Retail/SMB
11078,394.75,Retail/SMB
10838,506.54,Retail/SMB
11791,131.6,Retail/SMB
10305,598.72,Retail/SMB
11366,717.62,Retail/SMB
11558,277.93,Retail/SMB
10314,293.55,Retail/SMB
10150,293.3,Retail/SMB
11149,505.99,Retail/SMB
11214,299.54,Retail/SMB
10575,238.67,Retail/SMB
10051,268.03,Retail/SMB
11553,473.13,Retail/SMB
10727,730.95,Retail/SMB
10834,207.57,Retail/SMB
11378,475.52,Retail/SMB
11116,509.53,Retail/SMB
11167,657.21,Retail/SMB
10471,686.38,Retail/SMB
10972,313.54,Retail/SMB
10654,520.88,Retail/SMB
10400,345.12,Retail/SMB
10512,555.35,Retail/SMB
10321,375.49,Retail/SMB
10020,230.56,Retail/SMB
10685,162.23,Retail/SMB
10036,647.46,Retail/SMB
10903,455.65,Retail/SMB
11779,276.99,Retail/SMB
10828,421.63,Retail/SMB
11854,13406.02,Enterprise VIP
10408,166.38,Retail/SMB
10921,277.09,Retail/SMB
10538,179.18,Retail/SMB
10759,373.44,Retail/SMB
11905,12451.42,Enterprise VIP
11063,788.71,Retail/SMB
11200,555.64,Retail/SMB
10246,751.05,Retail/SMB
11417,370.23,Retail/SMB
11128,278.2,Retail/SMB
10785,678.84,Retail/SMB
11743,550.67,Retail/SMB
10490,295.98,Retail/SMB
10155,747.67,Retail/SMB
10962,238.86,Retail/SMB
10854,1003.72,Retail/SMB
11312,605.1,Retail/SMB
10626,347.31,Retail/SMB
10686,517.68,Retail/SMB
11562,367.94,Retail/SMB
10570,216.48,Retail/SMB
11909,8314.14,Enterprise VIP
10018,358.23,Retail/SMB
10128,535.85,Retail/SMB
11347,370.11,Retail/SMB
11280,488.64,Retail/SMB
11969,10163.98,Enterprise VIP
10928,294.94,Retail/SMB
10981,941.11,Retail/SMB
11965,12442.25,Enterprise VIP
10191,266.5,Retail/SMB
11140,205.59,Retail/SMB
10993,469.73,Retail/SMB
11956,13693.85,Enterprise VIP
11657,49.96,Retail/SMB
10607,815.22,Retail/SMB
10181,412.68,Retail/SMB
10302,368.44,Retail/SMB
10497,925.76,Retail/SMB
11721,489.1,Retail/SMB
11710,714.42,Retail/SMB
11888,12238.31,Enterprise VIP
11992,12927.33,Enterprise VIP
10518,382.64,Retail/SMB
11985,11763.73,Enterprise VIP
11070,544.03,Retail/SMB
10477,360.14,Retail/SMB
10158,603.93,Retail/SMB
11244,525.54,Retail/SMB
11196,544.24,Retail/SMB
10017,302.23,Retail/SMB
11536,256.93,Retail/SMB
11073,343.43,Retail/SMB
11972,12674.23,Enterprise VIP
10547,367.99,Retail/SMB
11540,625.72,Retail/SMB
10659,381.45,Retail/SMB
11626,407.52,Retail/SMB
11020,463.97,Retail/SMB
11663,223.69,Retail/SMB
11505,165.44,Retail/SMB
10960,630.55,Retail/SMB
11882,8325.87,Enterprise VIP
10284,245.47,Retail/SMB
10798,232.11,Retail/SMB
11627,333.43,Retail/SMB
10226,315.22,Retail/SMB
10027,393.04,Retail/SMB
11771,521.47,Retail/SMB
10438,306.52,Retail/SMB
11949,13398.27,Enterprise VIP
11389,275.24,Retail/SMB
10230,530.38,Retail/SMB
10038,354.89,Retail/SMB
10750,196.13,Retail/SMB
11046,451.93,Retail/SMB
11399,311.05,Retail/SMB
10470,434.8,Retail/SMB
11693,678.4,Retail/SMB
11968,6916.76,Enterprise VIP
10688,778.52,Retail/SMB
11844,796.14,Retail/SMB
10640,233.12,Retail/SMB
11713,283.99,Retail/SMB
11219,267.66,Retail/SMB
11159,191.8,Retail/SMB
11416,490.58,Retail/SMB
11528,634.45,Retail/SMB
11656,435.43,Retail/SMB
11301,340.84,Retail/SMB
11823,449.3,Retail/SMB
10801,588.94,Retail/SMB
11604,314.26,Retail/SMB
10161,868.01,Retail/SMB
10957,723.14,Retail/SMB
11187,351.2,Retail/SMB
10822,593.2,Retail/SMB
11682,492.07,Retail/SMB
10878,917.26,Retail/SMB
10914,443.66,Retail/SMB
10153,1048.59,Retail/SMB
11871,6964.61,Enterprise VIP
11777,604.31,Retail/SMB
10510,579.1,Retail/SMB
11136,275.33,Retail/SMB
11251,1039.81,Retail/SMB
11684,129.19,Retail/SMB
10104,276.78,Retail/SMB
11446,356.71,Retail/SMB
11444,626.97,Retail/SMB
10587,904.31,Retail/SMB
11769,440.74,Retail/SMB
11144,457.32,Retail/SMB
10054,490.79,Retail/SMB
10152,643.65,Retail/SMB
10404,490.17,Retail/SMB
11943,7591.94,Enterprise VIP
10208,373.44,Retail/SMB
11895,9196.18,Enterprise VIP
11123,610.95,Retail/SMB
11891,10076.73,Enterprise VIP
10009,470.55,Retail/SMB
11015,178.03,Retail/SMB
11907,9635.46,Enterprise VIP
11061,605.29,Retail/SMB
10453,522.27,Retail/SMB
10254,144.21,Retail/SMB
11328,562.14,Retail/SMB
10897,524.06,Retail/SMB
11734,397.38,Retail/SMB
10881,601.61,Retail/SMB
11596,464.79,Retail/SMB
11889,9246.95,Enterprise VIP
10624,332.72,Retail/SMB
10346,678.15,Retail/SMB
11703,292.47,Retail/SMB
10263,499.79,Retail/SMB
11635,944.92,Retail/SMB
11322,512.91,Retail/SMB
11439,417.81,Retail/SMB
10151,202.74,Retail/SMB
10473,793.15,Retail/SMB
10641,298.28,Retail/SMB
11983,11013.79,Enterprise VIP
11883,8779.89,Enterprise VIP
10551,494.1,Retail/SMB
11780,660.06,Retail/SMB
10929,675.93,Retail/SMB
10489,314.3,Retail/SMB
11812,669.36,Retail/SMB
11172,728.12,Retail/SMB
10147,533.64,Retail/SMB
11705,519.25,Retail/SMB
11929,11567.11,Enterprise VIP
10403,354.82,Retail/SMB
10955,411.99,Retail/SMB
11878,12973.84,Enterprise VIP
10660,420.41,Retail/SMB
11373,389.83,Retail/SMB
10464,744.18,Retail/SMB
11350,249.37,Retail/SMB
10187,759.81,Retail/SMB
11148,533.76,Retail/SMB
11225,160.58,Retail/SMB
10609,530.91,Retail/SMB
10144,457.91,Retail/SMB
10752,378.68,Retail/SMB
11535,548.25,Retail/SMB
10982,412.99,Retail/SMB
10198,386.68,Retail/SMB
11634,580.05,Retail/SMB
10884,375.37,Retail/SMB
10280,779.4,Retail/SMB
10294,378.01,Retail/SMB
11824,256.73,Retail/SMB
10401,714.5,Retail/SMB
10123,429.57,Retail/SMB
11208,264.89,Retail/SMB
10203,324.95,Retail/SMB
11463,463.54,Retail/SMB
10836,261.45,Retail/SMB
10247,840.21,Retail/SMB
11440,236.88,Retail/SMB
11754,398.45,Retail/SMB
11902,8972.94,Enterprise VIP
11708,304.65,Retail/SMB
11881,11903.39,Enterprise VIP
11154,702.93,Retail/SMB
11662,707.32,Retail/SMB
11427,660.21,Retail/SMB
10385,312.12,Retail/SMB
11759,362.86,Retail/SMB
10855,674.2,Retail/SMB
11590,844.19,Retail/SMB
10220,531.9,Retail/SMB
10642,969.06,Retail/SMB
10002,388.45,Retail/SMB
10113,371.47,Retail/SMB
10699,566.49,Retail/SMB
11916,10402.15,Enterprise VIP
10952,732.21,Retail/SMB
11649,370.28,Retail/SMB
11637,756.77,Retail/SMB
11886,12890.8,Enterprise VIP
11411,1407.47,Retail/SMB
11410,300.24,Retail/SMB
11534,322.39,Retail/SMB
11292,522.98,Retail/SMB
11809,118.07,Retail/SMB
10442,409.72,Retail/SMB
11521,680.37,Retail/SMB
11137,618.94,Retail/SMB
11716,210.54,Retail/SMB
11257,133.24,Retail/SMB
11864,7866.88,Enterprise VIP
11632,313.54,Retail/SMB
11696,727.0,Retail/SMB
11398,274.7,Retail/SMB
10664,194.69,Retail/SMB
11836,717.81,Retail/SMB
11258,669.38,Retail/SMB
11774,396.94,Retail/SMB
11701,519.82,Retail/SMB
10318,539.87,Retail/SMB
10649,868.36,Retail/SMB
11435,673.42,Retail/SMB
11480,483.22,Retail/SMB
10710,236.76,Retail/SMB
11383,305.76,Retail/SMB
11283,289.56,Retail/SMB
10973,398.19,Retail/SMB
10628,1030.88,Retail/SMB
10633,592.6,Retail/SMB
11307,574.89,Retail/SMB
11401,422.51,Retail/SMB
11409,350.69,Retail/SMB
11249,325.13,Retail/SMB
11953,10683.33,Enterprise VIP
11255,293.96,Retail/SMB
11497,246.54,Retail/SMB
11372,381.2,Retail/SMB
11530,318.76,Retail/SMB
11664,314.65,Retail/SMB
11355,311.55,Retail/SMB
11926,9430.75,Enterprise VIP
11901,12008.15,Enterprise VIP
11644,255.48,Retail/SMB
11849,493.11,Retail/SMB
10796,191.64,Retail/SMB
10646,404.99,Retail/SMB
11013,399.72,Retail/SMB
11840,165.82,Retail/SMB
10557,289.45,Retail/SMB
10682,371.24,Retail/SMB
10578,550.72,Retail/SMB
11110,376.62,Retail/SMB
11267,254.02,Retail/SMB
11723,581.96,Retail/SMB
11184,253.53,Retail/SMB
10525,1064.79,Retail/SMB
11060,355.11,Retail/SMB
10541,586.11,Retail/SMB
11195,421.88,Retail/SMB
11679,558.29,Retail/SMB
10749,419.3,Retail/SMB
11852,11995.9,Enterprise VIP
11431,1172.62,Retail/SMB
10485,503.58,Retail/SMB
11758,525.8,Retail/SMB
10096,283.18,Retail/SMB
11021,277.06,Retail/SMB
10564,85.28,Retail/SMB
11265,992.47,Retail/SMB
10743,381.08,Retail/SMB
10864,391.8,Retail/SMB
11599,312.87,Retail/SMB
11715,260.48,Retail/SMB
11485,507.32,Retail/SMB
10892,536.39,Retail/SMB
11578,264.17,Retail/SMB
11039,421.11,Retail/SMB
10207,282.51,Retail/SMB
10393,749.12,Retail/SMB
10795,457.51,Retail/SMB
10871,447.7,Retail/SMB
10398,368.17,Retail/SMB
10767,174.76,Retail/SMB
11842,297.61,Retail/SMB
11242,377.9,Retail/SMB
11029,449.02,Retail/SMB
11793,514.0,Retail/SMB
10643,630.21,Retail/SMB
11892,7815.23,Enterprise VIP
10613,603.13,Retail/SMB
11763,283.54,Retail/SMB
10961,191.78,Retail/SMB
11571,410.46,Retail/SMB
10726,353.52,Retail/SMB
10684,193.3,Retail/SMB
10099,242.63,Retail/SMB
10805,366.12,Retail/SMB
11752,129.04,Retail/SMB
11598,300.99,Retail/SMB
10407,681.52,Retail/SMB
10503,269.65,Retail/SMB
