customer_id,days_as_customer,total_transactions,purchase_count,total_spent,days_since_last_purchase,customer_region,transactions_per_month,avg_spend_per_transaction,lifetime_value_per_month,engagement_tier,spend_quartile,recency_score,frequency_score,monetary_score,rfm_score,customer_health_segment
CUST-10194,83,10,10,759.11,69,North America,3.6144578313253013,75.911,274.377108433735,medium,Q1,4,2,1,7,Needs Attention
CUST-10195,657,10,10,1807.8,354,Europe,0.4566210045662101,180.78,82.54794520547945,low,Q2,1,2,3,6,At-Risk / Churning
CUST-10196,616,18,18,1395.0,234,Latin America,0.8766233766233765,77.5,67.93831168831169,low,Q2,2,3,2,7,Needs Attention
CUST-10197,133,33,33,5468.08,1,North America,7.443609022556391,165.69939393939393,1233.4015037593983,medium,Q4,5,5,5,15,Champions / VIP
CUST-10198,283,19,19,3668.76,167,Europe,2.0141342756183747,193.0926315789474,388.91448763250884,medium,Q4,3,3,4,10,Loyal Customers
CUST-10199,539,7,7,519.47,352,Latin America,0.38961038961038963,74.21000000000001,28.912987012987017,low,Q1,1,1,1,3,At-Risk / Churning
CUST-10200,128,27,27,1039.16,90,Europe,6.328125,38.48740740740741,243.55312500000002,medium,Q1,4,4,2,10,Loyal Customers
CUST-10201,182,52,52,2832.39,17,North America,8.571428571428571,54.46903846153846,466.87747252747255,medium,Q3,5,5,4,14,Champions / VIP
CUST-10202,943,18,18,2904.29,251,Europe,0.5726405090137858,161.34944444444443,92.39522799575822,low,Q3,2,3,4,9,Needs Attention
CUST-10203,907,10,10,2161.25,347,Asia-Pacific,0.33076074972436603,216.125,71.4856670341786,low,Q3,1,2,3,6,At-Risk / Churning
CUST-10204,367,8,8,280.99,344,Latin America,0.6539509536784741,35.12375,22.969209809264306,low,Q1,1,1,1,3,At-Risk / Churning
CUST-10205,851,26,26,4944.78,174,Europe,0.9165687426556992,190.18384615384613,174.31656874265568,low,Q4,3,4,5,12,Loyal Customers
CUST-10206,986,43,43,4377.26,170,North America,1.3083164300202839,101.79674418604651,133.18235294117648,low,Q4,3,5,5,13,Champions / VIP
CUST-10207,190,14,14,1857.36,167,Latin America,2.210526315789474,132.66857142857143,293.26736842105265,medium,Q2,3,2,3,8,Needs Attention
CUST-10208,830,12,12,2807.92,90,Asia-Pacific,0.43373493975903615,233.99333333333334,101.49108433734939,low,Q3,4,2,4,10,Loyal Customers
CUST-10209,427,18,18,1794.48,49,Latin America,1.2646370023419204,99.69333333333333,126.07587822014052,low,Q2,4,3,3,10,Loyal Customers
CUST-10210,845,28,28,3631.62,294,Asia-Pacific,0.9940828402366864,129.70071428571427,128.9332544378698,low,Q4,1,4,4,9,Needs Attention
CUST-10211,430,10,10,280.79,150,Latin America,0.6976744186046512,28.079,19.59,low,Q1,3,2,1,6,At-Risk / Churning
CUST-10212,669,20,20,867.19,132,Europe,0.8968609865470851,43.359500000000004,38.88744394618834,low,Q1,3,3,1,7,Needs Attention
CUST-10213,1086,24,24,1996.39,59,Europe,0.6629834254143646,83.18291666666667,55.148895027624306,low,Q2,4,4,3,11,Loyal Customers
CUST-10214,717,25,25,781.67,324,North America,1.0460251046025104,31.2668,32.70585774058578,low,Q1,1,4,1,6,At-Risk / Churning
CUST-10215,489,8,8,1336.48,199,Asia-Pacific,0.49079754601226994,167.06,81.99263803680981,low,Q2,2,1,2,5,At-Risk / Churning
CUST-10216,984,9,9,1088.46,215,North America,0.27439024390243905,120.94,33.18475609756098,low,Q2,2,1,2,5,At-Risk / Churning
CUST-10217,499,18,18,2669.99,49,Europe,1.0821643286573146,148.33277777777778,160.5204408817635,low,Q3,4,3,4,11,Loyal Customers
CUST-10218,1075,27,27,1735.98,232,Asia-Pacific,0.7534883720930232,64.29555555555555,48.44595348837209,low,Q2,2,4,3,9,Needs Attention
CUST-10219,779,57,57,5220.33,247,North America,2.1951219512195124,91.58473684210526,201.03966623876767,medium,Q4,2,5,5,12,Loyal Customers
CUST-10220,67,7,7,1220.52,31,North America,3.134328358208955,174.35999999999999,546.5014925373134,medium,Q2,5,1,2,8,Needs Attention
CUST-10221,259,20,20,4843.86,168,North America,2.316602316602317,242.19299999999998,561.0648648648648,medium,Q4,3,3,5,11,Loyal Customers
CUST-10222,592,17,17,617.84,48,North America,0.8614864864864864,36.343529411764706,31.30945945945946,low,Q1,4,3,1,8,Needs Attention
CUST-10223,467,13,13,2929.37,51,North America,0.8351177730192719,225.33615384615385,188.18222698072805,low,Q3,4,2,4,10,Loyal Customers
CUST-10224,56,35,35,5417.94,43,Asia-Pacific,18.75,154.7982857142857,2902.4678571428567,high,Q4,5,5,5,15,Champions / VIP
CUST-10225,255,25,25,3797.05,98,North America,2.9411764705882355,151.882,446.7117647058824,medium,Q4,4,4,4,12,Loyal Customers
CUST-10226,827,25,25,3439.07,216,Asia-Pacific,0.9068923821039904,137.5628,124.7546553808948,low,Q3,2,4,4,10,Loyal Customers
CUST-10227,313,7,7,284.3,177,North America,0.6709265175718849,40.614285714285714,27.249201277955272,low,Q1,3,1,1,5,At-Risk / Churning
CUST-10228,908,13,13,587.89,80,Europe,0.42951541850220265,45.222307692307695,19.423678414096916,low,Q1,4,2,1,7,Needs Attention
CUST-10229,989,18,18,2883.69,185,Europe,0.5460060667340748,160.205,87.47290192113245,low,Q3,2,3,4,9,Needs Attention
CUST-10230,482,19,19,1932.6,27,North America,1.1825726141078838,101.71578947368421,120.28630705394191,low,Q2,5,3,3,11,Loyal Customers
CUST-10231,1049,66,66,15271.43,195,Latin America,1.8875119161105813,231.38530303030302,436.7425166825548,low,Q4,2,5,5,12,Loyal Customers
CUST-10232,845,14,14,1630.76,214,Europe,0.4970414201183432,116.48285714285714,57.896804733727805,low,Q2,2,2,3,7,Needs Attention
CUST-10233,688,1,1,57.24,342,Asia-Pacific,0.0436046511627907,57.24,2.4959302325581394,low,Q1,1,1,1,3,At-Risk / Churning
CUST-10234,576,18,18,3344.61,114,North America,0.9375,185.81166666666667,174.1984375,low,Q3,3,3,4,10,Loyal Customers
CUST-10235,46,24,24,2184.11,12,Asia-Pacific,15.652173913043477,91.00458333333334,1424.4195652173912,high,Q3,5,4,3,12,Loyal Customers
CUST-10236,187,18,18,2578.15,55,Latin America,2.8877005347593583,143.23055555555555,413.60695187165777,medium,Q3,4,3,4,11,Loyal Customers
CUST-10237,506,1,1,182.01,312,North America,0.05928853754940711,182.01,10.791106719367589,low,Q1,1,1,1,3,At-Risk / Churning
CUST-10238,547,21,21,4778.75,196,Europe,1.1517367458866543,227.5595238095238,262.0886654478976,low,Q4,2,4,5,11,Loyal Customers
CUST-10239,128,25,25,5081.08,95,Asia-Pacific,5.859375,203.2432,1190.878125,medium,Q4,4,4,5,13,Champions / VIP
CUST-10240,1090,6,6,1063.09,44,Europe,0.16513761467889906,177.18166666666664,29.259357798165134,low,Q1,5,1,2,8,Needs Attention
CUST-10241,309,10,10,1779.17,186,Europe,0.9708737864077669,177.917,172.73495145631068,low,Q2,2,2,3,7,Needs Attention
CUST-10242,526,17,17,4043.16,343,North America,0.9695817490494296,237.83294117647057,230.59847908745243,low,Q4,1,3,4,8,Needs Attention
CUST-10243,331,12,12,1098.73,246,Asia-Pacific,1.0876132930513596,91.56083333333333,99.58277945619335,low,Q2,2,2,2,6,At-Risk / Churning
CUST-10244,210,13,13,328.25,181,Latin America,1.8571428571428572,25.25,46.892857142857146,low,Q1,2,2,1,5,At-Risk / Churning
CUST-10245,636,21,21,1809.99,84,Europe,0.9905660377358491,86.19,85.37688679245284,low,Q2,4,4,3,11,Loyal Customers
CUST-10246,729,11,11,814.28,207,North America,0.45267489711934156,74.02545454545454,33.50946502057613,low,Q1,2,2,1,5,At-Risk / Churning
CUST-10247,1022,5,5,869.56,151,North America,0.14677103718199608,173.91199999999998,25.5252446183953,low,Q1,3,1,1,5,At-Risk / Churning
CUST-10248,220,30,30,5027.55,156,Latin America,4.090909090909091,167.585,685.575,medium,Q4,3,5,5,13,Champions / VIP
CUST-10249,282,8,8,1268.23,16,North America,0.851063829787234,158.52875,134.918085106383,low,Q2,5,1,2,8,Needs Attention
CUST-10250,1010,15,15,429.82,165,Europe,0.44554455445544555,28.654666666666667,12.766930693069307,low,Q1,3,3,1,7,Needs Attention
CUST-10251,957,12,12,2267.7,145,North America,0.3761755485893417,188.975,71.08777429467085,low,Q3,3,2,3,8,Needs Attention
CUST-10252,157,7,7,684.56,37,Asia-Pacific,1.3375796178343948,97.7942857142857,130.8076433121019,low,Q1,5,1,1,7,Needs Attention
CUST-10253,47,30,30,5239.13,13,Asia-Pacific,19.148936170212767,174.63766666666666,3344.1255319148936,high,Q4,5,5,5,15,Champions / VIP
CUST-10254,595,28,28,4206.44,45,Europe,1.411764705882353,150.23,212.0894117647059,low,Q4,5,4,5,14,Champions / VIP
CUST-10255,599,13,13,1327.49,206,Asia-Pacific,0.651085141903172,102.11461538461539,66.48530884808014,low,Q2,2,2,2,6,At-Risk / Churning
CUST-10256,715,17,17,939.75,62,Latin America,0.7132867132867133,55.279411764705884,39.43006993006993,low,Q1,4,3,2,9,Needs Attention
CUST-10257,655,19,19,878.64,356,North America,0.8702290076335878,46.24421052631579,40.243053435114504,low,Q1,1,3,1,5,At-Risk / Churning
CUST-10258,883,7,7,1484.64,308,Europe,0.23782559456398641,212.0914285714286,50.44077010192526,low,Q2,1,1,2,4,At-Risk / Churning
CUST-10259,991,8,8,1853.12,19,Latin America,0.2421796165489405,231.64,56.09848637739657,low,Q2,5,1,3,9,Needs Attention
CUST-10260,184,17,17,2910.44,109,North America,2.7717391304347823,171.20235294117649,474.5282608695652,medium,Q3,3,3,4,10,Loyal Customers
CUST-10261,519,7,7,337.91,300,Latin America,0.40462427745664736,48.27285714285715,19.53236994219653,low,Q1,1,1,1,3,At-Risk / Churning
CUST-10262,814,17,17,1962.75,7,Europe,0.6265356265356266,115.45588235294117,72.33722358722359,low,Q2,5,3,3,11,Loyal Customers
CUST-10263,275,2,2,378.02,249,Europe,0.2181818181818182,189.01,41.23854545454545,low,Q1,2,1,1,4,At-Risk / Churning
CUST-10264,1092,13,13,2605.98,117,Latin America,0.35714285714285715,200.46,71.59285714285714,low,Q3,3,2,4,9,Needs Attention
CUST-10265,788,21,21,1083.58,68,North America,0.799492385786802,51.59904761904762,41.25304568527919,low,Q2,4,4,2,10,Loyal Customers
CUST-10266,567,20,20,500.14,34,Asia-Pacific,1.0582010582010584,25.006999999999998,26.462433862433862,low,Q1,5,3,1,9,Needs Attention
CUST-10267,950,35,35,6483.08,194,Asia-Pacific,1.1052631578947367,185.23085714285713,204.72884210526314,low,Q4,2,5,5,12,Loyal Customers
CUST-10268,437,7,7,736.64,325,Latin America,0.4805491990846682,105.23428571428572,50.57025171624714,low,Q1,1,1,1,3,At-Risk / Churning
CUST-10269,554,16,16,1316.13,55,Europe,0.8664259927797835,82.258125,71.27057761732853,low,Q2,4,3,2,9,Needs Attention
CUST-10270,857,31,31,864.96,266,North America,1.0851808634772462,27.901935483870968,30.278646441073512,low,Q1,1,5,1,7,Needs Attention
CUST-10271,932,21,21,3077.91,42,North America,0.6759656652360515,146.56714285714284,99.07435622317597,low,Q3,5,4,4,13,Champions / VIP
CUST-10272,65,29,29,6278.76,41,Europe,13.384615384615385,216.5089655172414,2897.8892307692313,high,Q4,5,5,5,15,Champions / VIP
CUST-10273,714,7,7,1683.27,231,Asia-Pacific,0.29411764705882354,240.46714285714285,70.72563025210084,low,Q2,2,1,3,6,At-Risk / Churning
CUST-10274,49,18,18,2741.27,5,North America,11.020408163265307,152.2927777777778,1678.3285714285714,high,Q3,5,3,4,12,Loyal Customers
CUST-10275,350,15,15,2111.31,10,Latin America,1.2857142857142858,140.754,180.96942857142858,low,Q3,5,3,3,11,Loyal Customers
CUST-10276,541,18,18,794.48,358,Asia-Pacific,0.99815157116451,44.13777777777778,44.05619223659889,low,Q1,1,3,1,5,At-Risk / Churning
CUST-10277,429,9,9,1336.47,128,Latin America,0.6293706293706294,148.49666666666667,93.45944055944055,low,Q2,3,1,2,6,At-Risk / Churning
CUST-10278,683,38,38,4198.82,179,Asia-Pacific,1.6691068814055638,110.49526315789473,184.42840409956077,low,Q4,2,5,5,12,Loyal Customers
CUST-10279,1001,27,27,4363.35,193,Europe,0.8091908091908092,161.60555555555558,130.76973026973027,low,Q4,2,4,5,11,Loyal Customers
CUST-10280,500,35,35,3936.22,92,Latin America,2.0999999999999996,112.46342857142857,236.17319999999998,medium,Q4,4,5,4,13,Champions / VIP
CUST-10281,863,21,21,1660.41,231,Latin America,0.7300115874855156,79.06714285714285,57.71993047508691,low,Q2,2,4,3,9,Needs Attention
CUST-10282,756,10,10,463.67,78,Europe,0.39682539682539686,46.367000000000004,18.399603174603175,low,Q1,4,2,1,7,Needs Attention
CUST-10283,883,26,26,2492.27,85,Latin America,0.883352208380521,95.85653846153846,84.67508493771234,low,Q3,4,4,3,11,Loyal Customers
CUST-10284,80,38,38,1776.31,30,Asia-Pacific,14.25,46.745,666.11625,high,Q2,5,5,3,13,Champions / VIP
CUST-10285,604,21,21,1360.84,213,North America,1.0430463576158941,64.80190476190475,67.59139072847682,low,Q2,2,4,2,8,Needs Attention
CUST-10286,179,9,9,2224.36,49,North America,1.5083798882681565,247.15111111111113,372.7977653631285,low,Q3,4,1,3,8,Needs Attention
CUST-10287,343,11,11,1374.16,265,Europe,0.9620991253644314,124.92363636363638,120.18892128279884,low,Q2,1,2,2,5,At-Risk / Churning
CUST-10288,599,18,18,2604.08,145,Asia-Pacific,0.9015025041736228,144.67111111111112,130.42136894824708,low,Q3,3,3,4,10,Loyal Customers
CUST-10289,334,41,41,9084.13,69,Latin America,3.6826347305389224,221.56414634146338,815.9398203592814,medium,Q4,4,5,5,14,Champions / VIP
CUST-10290,711,48,48,11952.14,58,Latin America,2.0253164556962027,249.00291666666666,504.3097046413502,medium,Q4,4,5,5,14,Champions / VIP
CUST-10291,867,9,9,1405.0,185,North America,0.31141868512110726,156.11111111111111,48.615916955017305,low,Q2,2,1,2,5,At-Risk / Churning
CUST-10292,1032,22,22,4571.75,62,Latin America,0.6395348837209303,207.8068181818182,132.8997093023256,low,Q4,4,4,5,13,Champions / VIP
CUST-10293,473,11,11,1084.18,308,North America,0.6976744186046512,98.56181818181818,68.76405919661734,low,Q2,1,2,2,5,At-Risk / Churning
CUST-10294,642,6,6,562.75,296,Europe,0.28037383177570097,93.79166666666667,26.29672897196262,low,Q1,1,1,1,3,At-Risk / Churning
CUST-10295,1022,25,25,2890.21,166,Latin America,0.7338551859099803,115.6084,84.83982387475537,low,Q3,3,4,4,11,Loyal Customers
CUST-10296,293,19,19,3349.97,171,Asia-Pacific,1.9453924914675766,176.31421052631578,343.0003412969283,low,Q3,3,3,4,10,Loyal Customers
CUST-10297,1033,20,20,3569.86,63,Latin America,0.5808325266214909,178.493,103.67454017424977,low,Q4,4,3,4,11,Loyal Customers
CUST-10298,34,15,15,1438.93,19,North America,13.23529411764706,95.92866666666667,1269.644117647059,high,Q2,5,3,2,10,Loyal Customers
CUST-10299,803,21,21,1154.42,306,Europe,0.7845579078455791,54.97238095238096,43.12901618929017,low,Q2,1,4,2,7,Needs Attention
CUST-10300,906,21,21,3513.07,161,North America,0.695364238410596,167.28904761904764,116.32682119205299,low,Q3,3,4,4,11,Loyal Customers
CUST-10301,1021,29,29,1562.33,141,Latin America,0.852105778648384,53.87344827586207,45.905876591576884,low,Q2,3,5,2,10,Loyal Customers
CUST-10302,913,9,9,1396.45,334,North America,0.29572836801752467,155.16111111111113,45.8855421686747,low,Q2,1,1,2,4,At-Risk / Churning
CUST-10303,76,30,30,5430.6,62,North America,11.842105263157896,181.02,2143.6578947368425,high,Q4,4,5,5,14,Champions / VIP
CUST-10304,896,28,28,5113.85,221,Europe,0.9375,182.63750000000002,171.22265625,low,Q4,2,4,5,11,Loyal Customers
CUST-10305,852,21,21,4085.16,43,Asia-Pacific,0.7394366197183099,194.53142857142856,143.84366197183098,low,Q4,5,4,4,13,Champions / VIP
CUST-10306,965,18,18,3985.08,292,Latin America,0.5595854922279793,221.39333333333332,123.88849740932643,low,Q4,1,3,4,8,Needs Attention
CUST-10307,685,16,16,2199.85,108,Europe,0.7007299270072993,137.490625,96.34379562043796,low,Q3,3,3,3,9,Needs Attention
CUST-10308,298,16,16,3028.9,266,Asia-Pacific,1.610738255033557,189.30625,304.9228187919463,low,Q3,1,3,4,8,Needs Attention
CUST-10309,399,18,18,2957.65,95,North America,1.3533834586466165,164.3138888888889,222.3796992481203,low,Q3,4,3,4,11,Loyal Customers
CUST-10310,665,5,5,334.97,262,Asia-Pacific,0.22556390977443608,66.994,15.111428571428572,low,Q1,2,1,1,4,At-Risk / Churning
CUST-10311,686,61,61,1877.59,313,North America,2.6676384839650145,30.780163934426227,82.1103498542274,medium,Q2,1,5,3,9,Needs Attention
CUST-10312,149,33,33,2937.72,129,North America,6.644295302013423,89.02181818181818,591.4872483221476,medium,Q3,3,5,4,12,Loyal Customers
CUST-10313,860,49,49,6109.45,71,Europe,1.7093023255813953,124.68265306122449,213.1203488372093,low,Q4,4,5,5,14,Champions / VIP
CUST-10314,770,26,26,4260.07,219,North America,1.0129870129870129,163.84884615384615,165.97675324675322,low,Q4,2,4,5,11,Loyal Customers
CUST-10315,146,11,11,2378.65,21,Europe,2.26027397260274,216.2409090909091,488.76369863013707,medium,Q3,5,2,3,10,Loyal Customers
CUST-10316,820,24,24,1659.73,92,Asia-Pacific,0.8780487804878049,69.15541666666667,60.72182926829269,low,Q2,4,4,3,11,Loyal Customers
CUST-10317,1042,29,29,1544.21,127,Asia-Pacific,0.8349328214971209,53.248620689655176,44.459021113243764,low,Q2,3,5,2,10,Loyal Customers
CUST-10318,663,9,9,2176.05,80,North America,0.4072398190045249,241.78333333333336,98.46380090497738,low,Q3,4,1,3,8,Needs Attention
CUST-10319,542,37,37,1824.47,312,Europe,2.047970479704797,49.31,100.98542435424355,medium,Q2,1,5,3,9,Needs Attention
CUST-10320,831,13,13,1724.59,238,North America,0.4693140794223827,132.66076923076923,62.25956678700361,low,Q2,2,2,3,7,Needs Attention
CUST-10321,589,27,27,4232.3,182,Europe,1.3752122241086588,156.75185185185185,215.56706281833618,low,Q4,2,4,5,11,Loyal Customers
CUST-10322,517,41,41,6019.18,25,Europe,2.379110251450677,146.80926829268293,349.2754352030948,medium,Q4,5,5,5,15,Champions / VIP
CUST-10323,926,21,21,931.5,156,Europe,0.6803455723542117,44.357142857142854,30.17818574514039,low,Q1,3,4,2,9,Needs Attention
CUST-10324,733,41,41,1551.07,5,Asia-Pacific,1.6780354706684857,37.830975609756095,63.48171896316507,low,Q2,5,5,2,12,Loyal Customers
CUST-10325,610,5,5,243.67,120,Europe,0.24590163934426232,48.733999999999995,11.983770491803279,low,Q1,3,1,1,5,At-Risk / Churning
CUST-10326,819,7,7,1097.3,277,Asia-Pacific,0.2564102564102564,156.75714285714284,40.19413919413919,low,Q2,1,1,2,4,At-Risk / Churning
CUST-10327,890,9,9,1327.3,18,Europe,0.3033707865168539,147.47777777777776,44.74044943820224,low,Q2,5,1,2,8,Needs Attention
CUST-10328,276,4,4,310.37,198,Asia-Pacific,0.4347826086956522,77.5925,33.73586956521739,low,Q1,2,1,1,4,At-Risk / Churning
CUST-10329,183,41,41,6908.47,57,Latin America,6.721311475409837,168.49926829268293,1132.5360655737707,medium,Q4,4,5,5,14,Champions / VIP
CUST-10330,1026,35,35,7333.03,93,Asia-Pacific,1.023391812865497,209.51514285714285,214.416081871345,low,Q4,4,5,5,14,Champions / VIP
CUST-10331,726,11,11,377.91,19,Asia-Pacific,0.4545454545454546,34.35545454545455,15.616115702479341,low,Q1,5,2,1,8,Needs Attention
CUST-10332,1038,59,59,8087.68,353,North America,1.7052023121387283,137.0793220338983,233.74797687861272,low,Q4,1,5,5,11,Loyal Customers
CUST-10333,123,14,14,2521.33,65,Europe,3.414634146341464,180.095,614.9585365853659,medium,Q3,4,2,3,9,Needs Attention
CUST-10334,987,50,50,4088.51,237,Latin America,1.5197568389057752,81.7702,124.27082066869302,low,Q4,2,5,5,12,Loyal Customers
CUST-10335,1041,50,50,4712.42,277,North America,1.440922190201729,94.2484,135.80461095100864,low,Q4,1,5,5,11,Loyal Customers
CUST-10336,482,11,11,1793.75,227,Europe,0.6846473029045643,163.0681818181818,111.64419087136929,low,Q2,2,2,3,7,Needs Attention
CUST-10337,941,29,29,6584.03,233,Latin America,0.924548352816153,227.0355172413793,209.90531349628054,low,Q4,2,5,5,12,Loyal Customers
CUST-10338,247,34,34,7045.92,40,Latin America,4.129554655870446,207.2329411764706,855.7797570850204,medium,Q4,5,5,5,15,Champions / VIP
CUST-10339,503,11,11,1718.25,323,Latin America,0.6560636182902585,156.20454545454547,102.48011928429425,low,Q2,1,2,3,6,At-Risk / Churning
CUST-10340,461,1,1,189.3,153,Europe,0.0650759219088937,189.3,12.318872017353579,low,Q1,3,1,1,5,At-Risk / Churning
CUST-10341,370,29,29,3105.47,127,Latin America,2.3513513513513513,107.0851724137931,251.79486486486485,medium,Q3,3,5,4,12,Loyal Customers
CUST-10342,580,9,9,1522.96,237,Latin America,0.4655172413793104,169.21777777777777,78.77379310344828,low,Q2,2,1,2,5,At-Risk / Churning
CUST-10343,386,16,16,2078.25,55,North America,1.2435233160621761,129.890625,161.5220207253886,low,Q3,4,3,3,10,Loyal Customers
CUST-10344,52,20,20,1354.71,20,Asia-Pacific,11.538461538461538,67.7355,781.5634615384615,high,Q2,5,3,2,10,Loyal Customers
CUST-10345,551,25,25,4572.28,172,Europe,1.3611615245009074,182.8912,248.94446460980035,low,Q4,3,4,5,12,Loyal Customers
CUST-10346,831,14,14,2102.86,109,Asia-Pacific,0.5054151624548736,150.20428571428573,75.91552346570398,low,Q3,3,2,3,8,Needs Attention
CUST-10347,791,21,21,2219.49,354,North America,0.7964601769911505,105.68999999999998,84.17787610619467,low,Q3,1,4,3,8,Needs Attention
CUST-10348,471,36,36,8281.85,184,Asia-Pacific,2.2929936305732483,230.0513888888889,527.5063694267517,medium,Q4,2,5,5,12,Loyal Customers
CUST-10349,798,3,3,89.13,198,Latin America,0.11278195488721804,29.709999999999997,3.350751879699248,low,Q1,2,1,1,4,At-Risk / Churning
CUST-10350,1045,5,5,480.24,87,Latin America,0.14354066985645933,96.048,13.786794258373206,low,Q1,4,1,1,6,At-Risk / Churning
CUST-10351,545,7,7,264.59,201,Europe,0.38532110091743116,37.79857142857143,14.5645871559633,low,Q1,2,1,1,4,At-Risk / Churning
CUST-10352,1069,12,12,2369.62,337,Europe,0.33676333021515437,197.46833333333333,66.5000935453695,low,Q3,1,2,3,6,At-Risk / Churning
CUST-10353,821,28,28,5123.28,322,Europe,1.0231425091352009,182.9742857142857,187.20876979293544,low,Q4,1,4,5,10,Loyal Customers
CUST-10354,365,33,33,3285.29,275,North America,2.712328767123288,99.55424242424242,270.02383561643836,medium,Q3,1,5,4,10,Loyal Customers
CUST-10355,287,15,15,2655.36,211,Europe,1.5679442508710801,177.024,277.5637630662021,low,Q3,2,3,4,9,Needs Attention
CUST-10356,526,15,15,1711.29,118,North America,0.8555133079847907,114.086,97.60209125475284,low,Q2,3,3,3,9,Needs Attention
CUST-10357,925,39,39,7611.13,191,Latin America,1.2648648648648648,195.1571794871795,246.8474594594595,low,Q4,2,5,5,12,Loyal Customers
CUST-10358,189,20,20,2543.83,42,Asia-Pacific,3.174603174603175,127.19149999999999,403.78253968253966,medium,Q3,5,3,3,11,Loyal Customers
CUST-10359,881,13,13,1530.92,42,Latin America,0.4426787741203178,117.76307692307692,52.13121452894438,low,Q2,5,2,2,9,Needs Attention
CUST-10360,719,30,30,7059.43,315,Latin America,1.251738525730181,235.31433333333334,294.55201668984705,low,Q4,1,5,5,11,Loyal Customers
CUST-10361,409,28,28,2280.54,276,Latin America,2.053789731051345,81.44785714285715,167.27677261613692,medium,Q3,1,4,3,8,Needs Attention
CUST-10362,986,22,22,1146.21,329,Europe,0.6693711967545639,52.10045454545455,34.87454361054767,low,Q2,1,4,2,7,Needs Attention
CUST-10363,720,11,11,1721.74,17,Europe,0.4583333333333333,156.5218181818182,71.73916666666666,low,Q2,5,2,3,10,Loyal Customers
CUST-10364,314,8,8,1944.78,283,Europe,0.7643312101910827,243.0975,185.80700636942674,low,Q2,1,1,3,5,At-Risk / Churning
CUST-10365,426,9,9,990.12,258,Asia-Pacific,0.6338028169014085,110.01333333333334,69.72676056338028,low,Q1,2,1,2,5,At-Risk / Churning
CUST-10366,41,9,9,350.62,36,Europe,6.585365853658536,38.95777777777778,256.55121951219513,medium,Q1,5,1,1,7,Needs Attention
CUST-10367,528,9,9,912.09,19,North America,0.5113636363636364,101.34333333333333,51.82329545454545,low,Q1,5,1,1,7,Needs Attention
CUST-10368,783,12,12,1666.02,17,Latin America,0.45977011494252873,138.835,63.83218390804597,low,Q2,5,2,3,10,Loyal Customers
CUST-10369,64,17,17,1044.36,5,Asia-Pacific,7.96875,61.432941176470585,489.54374999999993,medium,Q1,5,3,2,10,Loyal Customers
CUST-10370,756,19,19,3288.39,246,Asia-Pacific,0.753968253968254,173.07315789473682,130.49166666666667,low,Q3,2,3,4,9,Needs Attention
CUST-10371,878,7,7,1746.46,251,Asia-Pacific,0.23917995444191345,249.49428571428572,59.67403189066059,low,Q2,2,1,3,6,At-Risk / Churning
CUST-10372,119,20,20,2532.83,71,Asia-Pacific,5.042016806722689,126.6415,638.5285714285714,medium,Q3,4,3,3,10,Loyal Customers
CUST-10373,805,18,18,1886.65,81,Asia-Pacific,0.6708074534161491,104.8138888888889,70.30993788819876,low,Q2,4,3,3,10,Loyal Customers
CUST-10374,634,16,16,1842.54,39,North America,0.7570977917981073,115.15875,87.18643533123029,low,Q2,5,3,3,11,Loyal Customers
CUST-10375,999,11,11,559.99,36,Latin America,0.3303303303303304,50.908181818181816,16.81651651651652,low,Q1,5,2,1,8,Needs Attention
CUST-10376,1051,7,7,1566.16,197,Asia-Pacific,0.19980970504281637,223.73714285714286,44.704852521408185,low,Q2,2,1,2,5,At-Risk / Churning
CUST-10377,447,25,25,2958.39,158,Latin America,1.6778523489932886,118.3356,198.5496644295302,low,Q3,3,4,4,11,Loyal Customers
CUST-10378,144,18,18,2018.46,29,Europe,3.75,112.13666666666667,420.51250000000005,medium,Q2,5,3,3,11,Loyal Customers
CUST-10379,646,22,22,3815.47,196,Asia-Pacific,1.021671826625387,173.43045454545452,177.18900928792567,low,Q4,2,4,4,10,Loyal Customers
CUST-10380,855,13,13,1617.95,307,Asia-Pacific,0.45614035087719296,124.45769230769231,56.770175438596496,low,Q2,1,2,3,6,At-Risk / Churning
CUST-10381,442,12,12,2050.23,152,Latin America,0.8144796380090498,170.8525,139.15588235294118,low,Q3,3,2,3,8,Needs Attention
CUST-10382,758,32,32,1242.41,14,Asia-Pacific,1.266490765171504,38.8253125,49.171899736147765,low,Q2,5,5,2,12,Loyal Customers
CUST-10383,1050,71,71,14774.23,325,Asia-Pacific,2.0285714285714285,208.08774647887324,422.1208571428571,medium,Q4,1,5,5,11,Loyal Customers
CUST-10384,790,14,14,3312.59,146,Asia-Pacific,0.5316455696202532,236.61357142857145,125.79455696202533,low,Q3,3,2,4,9,Needs Attention
CUST-10385,705,19,19,3248.47,57,North America,0.8085106382978723,170.97210526315789,138.2327659574468,low,Q3,4,3,4,11,Loyal Customers
CUST-10386,486,16,16,3836.44,211,North America,0.9876543209876544,239.7775,236.8172839506173,low,Q4,2,3,4,9,Needs Attention
CUST-10387,949,9,9,531.65,268,Asia-Pacific,0.2845100105374078,59.07222222222222,16.80663856691254,low,Q1,1,1,1,3,At-Risk / Churning
CUST-10388,221,13,13,1721.44,210,North America,1.7647058823529413,132.41846153846154,233.6796380090498,low,Q2,2,2,3,7,Needs Attention
