date,revenue,orders,customers,revenue_ma7,revenue_ma30,cumulative_revenue,cumulative_orders
2024-12-02,12734.01,126,111,13363.767142857145,14298.94,3733741.1000000034,41803
2024-12-03,13832.28,193,145,13256.505714285715,14398.567000000001,3747573.380000003,41996
2024-12-04,15436.79,173,131,13657.948571428573,14381.581000000002,3763010.170000003,42169
2024-12-05,13276.97,179,152,13446.404285714287,14347.633666666667,3776287.1400000034,42348
2024-12-06,12696.91,159,126,13390.052857142857,14295.583666666666,3788984.0500000035,42507
2024-12-07,12430.34,114,98,13149.205714285714,14138.216666666667,3801414.3900000034,42621
2024-12-08,12421.42,164,117,13261.245714285715,14000.719666666666,3813835.8100000033,42785
2024-12-09,13355.31,148,118,13350.002857142857,13982.024666666666,3827191.1200000034,42933
2024-12-10,13422.23,142,100,13291.424285714285,13929.626333333335,3840613.3500000034,43075
2024-12-11,14956.79,152,108,13222.852857142856,13936.063666666667,3855570.1400000034,43227
2024-12-12,11248.12,122,108,12933.017142857145,13770.576000000001,3866818.2600000035,43349
2024-12-13,11324.96,161,117,12737.024285714286,13680.59,3878143.2200000035,43510
2024-12-14,10228.15,123,99,12422.425714285715,13507.707333333332,3888371.3700000034,43633
2024-12-15,11326.35,125,98,12265.98714285714,13404.946666666667,3899697.7200000035,43758
2024-12-16,15067.03,205,158,12510.51857142857,13497.095,3914764.7500000033,43963
2024-12-17,17615.79,210,185,13109.598571428573,13637.890666666668,3932380.5400000033,44173
2024-12-18,16243.73,228,161,13293.447142857143,13750.162333333334,3948624.2700000033,44401
2024-12-19,13991.79,191,159,13685.4,13574.165333333332,3962616.0600000033,44592
2024-12-20,14288.5,166,148,14108.76285714286,13635.525,3976904.5600000033,44758
2024-12-21,9511.38,126,102,14006.367142857142,13553.173333333334,3986415.940000003,44884
2024-12-22,11662.73,126,112,14054.42142857143,13368.834,3998078.670000003,45010
2024-12-23,13654.87,140,99,13852.684285714287,13364.717333333334,4011733.5400000033,45150
2024-12-24,14986.29,147,115,13477.04142857143,13417.555333333334,4026719.8300000033,45297
2024-12-25,12442.74,160,120,12934.042857142858,13298.928000000002,4039162.5700000036,45457
2024-12-26,15391.51,201,170,13134.002857142856,13325.874666666667,4054554.0800000033,45658
2024-12-27,17607.23,237,212,13608.107142857143,13491.892666666665,4072161.3100000033,45895
2024-12-28,11382.16,119,89,13875.361428571428,13379.372000000001,4083543.4700000035,46014
2024-12-29,12491.4,127,106,13993.742857142857,13359.373,4096034.8700000034,46141
2024-12-30,15712.14,220,163,14287.638571428572,13412.568666666666,4111747.0100000035,46361
2024-12-31,13297.31,124,101,14046.355714285713,13467.907666666666,4125044.3200000036,46485
2025-01-01,14659.18,203,161,14362.99,13532.079999999998,4139703.5000000037,46688
2025-01-02,14180.07,155,139,14189.927142857141,13543.673,4153883.5700000036,46843
2025-01-03,14353.46,146,120,13725.102857142858,13507.562000000002,4168237.0300000035,46989
2025-01-04,9824.17,94,72,13502.532857142856,13392.468666666666,4178061.2000000034,47083
2025-01-05,11564.98,117,85,13370.187142857143,13354.737666666666,4189626.1800000034,47200
2025-01-06,15192.94,149,109,13296.015714285715,13446.824333333332,4204819.120000004,47349
2025-01-07,17276.2,207,154,13864.42857142857,13608.650333333333,4222095.320000004,47556
2025-01-08,16180.48,158,119,14081.757142857143,13702.822666666667,4238275.8000000045,47714
2025-01-09,18793.54,257,224,14740.824285714287,13881.866333333333,4257069.3400000045,47971
2025-01-10,12354.9,117,95,14455.315714285713,13795.136666666665,4269424.240000005,48088
2025-01-11,13348.77,145,117,14958.83,13865.158333333333,4282773.010000004,48233
2025-01-12,11819.7,115,83,14995.218571428572,13881.649666666666,4294592.710000005,48348
2025-01-13,18820.68,214,187,15513.467142857142,14168.067333333334,4313413.390000004,48562
2025-01-14,12211.73,128,108,14789.971428571429,14197.579999999998,4325625.120000005,48690
2025-01-15,12129.58,133,95,14211.27142857143,14099.665,4337754.700000005,48823
2025-01-16,12645.4,127,107,13332.965714285714,13933.985333333334,4350400.100000005,48950
2025-01-17,9278.71,127,103,12893.51,13701.818,4359678.810000005,49077
2025-01-18,10181.96,141,101,12441.108571428571,13574.823666666667,4369860.770000005,49218
2025-01-19,9656.0,121,96,12132.00857142857,13420.407000000001,4379516.770000005,49339
2025-01-20,14244.58,186,148,11478.28,13578.180333333334,4393761.350000005,49525
2025-01-21,14653.35,140,103,11827.082857142856,13677.867666666665,4408414.700000005,49665
2025-01-22,18016.99,229,204,12668.141428571427,13823.271666666666,4426431.690000005,49894
2025-01-23,15968.44,146,127,13142.861428571428,13856.01,4442400.1300000055,50040
2025-01-24,12596.58,151,126,13616.842857142858,13861.138,4454996.710000006,50191
2025-01-25,9277.7,120,95,13487.662857142857,13657.344333333334,4464274.410000006,50311
2025-01-26,12325.06,121,95,13868.957142857142,13481.272,4476599.470000005,50432
2025-01-27,10927.14,113,94,13395.037142857142,13466.104666666664,4487526.610000005,50545
2025-01-28,17849.88,198,160,13851.684285714287,13644.720666666666,4505376.490000005,50743
2025-01-29,16404.67,178,127,13621.352857142858,13667.805,4521781.160000005,50921
2025-01-30,12767.15,129,104,13164.025714285714,13650.133,4534548.310000005,51050
2025-01-31,10020.1,127,109,12795.957142857142,13495.497000000001,4544568.410000005,51177
2025-02-01,14157.4,129,102,13493.057142857142,13494.741333333333,4558725.810000005,51306
2025-02-02,10917.0,100,71,13291.905714285715,13380.192666666666,4569642.810000005,51406
2025-02-03,16482.54,172,147,14085.534285714286,13602.138333333334,4586125.350000005,51578
2025-02-04,10242.21,131,97,12998.724285714286,13558.046,4596367.560000005,51709
2025-02-05,12422.17,128,96,12429.795714285716,13465.687000000002,4608789.730000005,51837
2025-02-06,13743.45,189,139,12569.267142857145,13347.928666666667,4622533.180000005,52026
2025-02-07,13826.64,194,149,13113.058571428572,13269.467333333334,4636359.820000005,52220
2025-02-08,10124.79,126,107,12536.971428571429,12980.508999999998,4646484.610000005,52346
2025-02-09,12477.12,141,113,12759.845714285717,12984.583000000002,4658961.730000005,52487
2025-02-10,11350.29,108,80,12026.667142857143,12917.967,4670312.020000005,52595
2025-02-11,13378.31,135,118,12474.681428571426,12969.920666666667,4683690.330000005,52730
2025-02-12,13948.98,140,123,12692.797142857144,12807.530666666666,4697639.310000005,52870
2025-02-13,14809.19,170,149,12845.045714285716,12894.112666666666,4712448.500000006,53040
2025-02-14,15236.37,182,136,13046.435714285715,12997.672333333332,4727684.870000006,53222
2025-02-15,8590.3,101,80,12827.222857142859,12862.502333333334,4736275.1700000055,53323
2025-02-16,7683.48,70,63,12142.417142857143,12809.328000000001,4743958.650000006,53393
2025-02-17,16463.76,230,197,12872.912857142857,13018.721333333333,4760422.410000006,53623
2025-02-18,14378.63,137,97,13015.815714285714,13176.142333333333,4774801.040000006,53760
2025-02-19,11995.87,129,92,12736.8,13101.185333333333,4786796.910000006,53889
2025-02-20,17050.41,195,155,13056.974285714286,13181.087333333333,4803847.320000006,54084
2025-02-21,13888.04,140,123,12864.355714285713,13043.455666666667,4817735.360000006,54224
2025-02-22,13624.04,152,123,13583.461428571429,12965.309000000001,4831359.400000006,54376
2025-02-23,11174.5,106,85,14082.17857142857,12917.906333333334,4842533.900000006,54482
2025-02-24,18156.34,171,123,14323.975714285714,13213.860999999999,4860690.240000006,54653
2025-02-25,17481.54,201,167,14767.24857142857,13385.743666666667,4878171.780000006,54854
2025-02-26,13069.52,161,139,14920.627142857144,13457.156333333334,4891241.300000005,55015
2025-02-27,15752.53,168,130,14735.215714285714,13387.244666666667,4906993.830000006,55183
2025-02-28,15033.1,141,121,14898.795714285716,13341.525666666665,4922026.930000005,55324
2025-03-01,14022.84,179,160,14955.767142857143,13383.382000000001,4936049.770000005,55503
2025-03-02,8887.98,94,70,14629.121428571429,13345.644666666665,4944937.750000006,55597
2025-03-03,15119.48,159,128,14195.284285714286,13377.714000000002,4960057.230000006,55756
2025-03-04,15938.43,160,121,13974.84,13545.095000000001,4975995.660000006,55916
2025-03-05,9740.8,129,111,13499.308571428572,13320.370333333332,4985736.460000006,56045
2025-03-06,11007.38,112,91,12821.430000000002,13345.876,4996743.840000005,56157
2025-03-07,9125.17,86,71,11977.44,13235.975999999999,5005869.010000005,56243
2025-03-08,10420.11,135,116,11462.764285714287,13125.198,5016289.120000006,56378
2025-03-09,12593.14,158,123,11992.072857142857,13084.081333333334,5028882.260000005,56536
2025-03-10,16921.87,155,137,12249.557142857142,13310.650666666666,5045804.1300000055,56691
2025-03-11,13782.25,178,144,11941.531428571428,13354.154999999999,5059586.3800000055,56869
2025-03-12,17205.17,165,121,13007.869999999999,13549.317666666666,5076791.550000005,57034
2025-03-13,10589.38,118,99,12948.155714285715,13456.353333333333,5087380.930000005,57152
2025-03-14,9881.97,124,106,13056.269999999999,13320.786333333333,5097262.900000005,57276
2025-03-15,10911.44,104,79,13126.459999999997,13190.861333333334,5108174.340000005,57380
2025-03-16,11883.25,135,118,13025.047142857142,13079.090666666667,5120057.590000005,57515
2025-03-17,13571.46,150,132,12546.417142857143,13245.129333333332,5133629.050000005,57665
2025-03-18,9100.53,108,82,11877.6,13292.364333333333,5142729.580000006,57773
2025-03-19,13458.79,144,129,11342.402857142859,13192.198666666665,5156188.370000006,57917
2025-03-20,10791.39,141,103,11371.261428571426,13072.624,5166979.760000005,58058
2025-03-21,15141.32,177,131,12122.597142857141,13177.472333333333,5182121.080000006,58235
2025-03-22,11881.81,109,80,12261.221428571429,13005.185666666666,5194002.890000005,58344
2025-03-23,9015.24,112,98,11851.505714285715,12842.759,5203018.1300000055,58456
2025-03-24,12560.59,130,108,11707.095714285713,12807.310666666666,5215578.720000005,58586
2025-03-25,11369.4,137,100,12031.22,12813.807333333332,5226948.120000006,58723
2025-03-26,13570.78,134,106,12047.218571428572,12660.955333333335,5240518.900000006,58857
2025-03-27,15819.43,210,173,12765.509999999998,12605.551666666666,5256338.330000006,59067
2025-03-28,11559.42,106,76,12253.81,12555.215,5267897.750000006,59173
2025-03-29,12247.25,139,122,12306.015714285715,12438.372333333333,5280145.000000006,59312
2025-03-30,9982.56,126,108,12444.204285714284,12270.021,5290127.560000005,59438
2025-03-31,12016.03,165,132,12366.41,12203.127333333334,5302143.590000005,59603
2025-04-01,13536.55,176,157,12676.002857142857,12358.079666666667,5315680.140000005,59779
2025-04-02,11506.59,127,100,12381.11857142857,12237.649999999998,5327186.730000005,59906
2025-04-03,12578.65,151,135,11918.15,12125.657333333333,5339765.3800000055,60057
2025-04-04,11174.35,108,90,11863.14,12173.442333333332,5350939.730000005,60165
2025-04-05,15545.52,178,147,12334.32142857143,12324.713666666667,5366485.250000005,60343
2025-04-06,11314.59,142,104,12524.611428571428,12397.694333333335,5377799.8400000045,60485
2025-04-07,12311.95,130,114,12566.885714285716,12460.755666666668,5390111.790000005,60615
2025-04-08,14336.87,146,115,12681.217142857144,12518.880000000001,5404448.660000005,60761
2025-04-09,13634.21,178,130,12985.16285714286,12409.291333333333,5418082.870000005,60939
2025-04-10,13410.85,175,123,13104.048571428571,12396.911333333333,5431493.720000004,61114
2025-04-11,15264.24,214,174,13688.318571428574,12332.213666666668,5446757.960000005,61328
2025-04-12,12996.13,131,106,13324.119999999999,12412.438666666667,5459754.0900000045,61459
2025-04-13,10179.48,105,89,13161.96142857143,12422.355666666666,5469933.570000005,61564
2025-04-14,12697.18,143,126,13216.994285714285,12481.880333333333,5482630.750000005,61707
2025-04-15,13376.71,129,92,13079.828571428572,12531.662333333334,5496007.460000005,61836
2025-04-16,8935.87,87,74,12408.637142857142,12377.142666666668,5504943.330000005,61923
2025-04-17,10685.37,114,84,12019.282857142856,12429.970666666666,5515628.700000005,62037
2025-04-18,17045.05,163,142,12273.684285714286,12549.512666666667,5532673.750000005,62200
2025-04-19,15076.41,193,167,12570.867142857143,12692.346666666668,5547750.160000005,62393
2025-04-20,10929.58,147,119,12678.024285714286,12551.955333333333,5558679.740000005,62540
2025-04-21,15366.28,190,160,13059.324285714287,12668.104333333333,5574046.020000005,62730
2025-04-22,14803.43,205,156,13263.141428571427,12861.044,5588849.450000005,62935
2025-04-23,20913.45,229,182,14974.224285714286,13139.472666666667,5609762.900000005,63164
2025-04-24,16624.63,155,134,15822.69,13314.647,5626387.530000005,63319
2025-04-25,13902.21,194,154,15373.712857142858,13325.694666666666,5640289.740000005,63513
2025-04-26,9503.9,127,98,14577.64,13115.177,5649793.640000005,63640
2025-04-27,8094.78,92,73,14172.66857142857,12999.689,5657888.4200000055,63732
2025-04-28,14699.86,137,119,14077.465714285714,13081.442666666668,5672588.280000006,63869
2025-04-29,12611.94,153,117,13764.395714285714,13169.088666666668,5685200.220000006,64022
2025-04-30,11171.02,124,91,12372.62,13140.921666666665,5696371.240000006,64146
2025-05-01,12901.98,180,152,11840.812857142857,13119.769333333334,5709273.220000006,64326
2025-05-02,11969.88,158,137,11564.765714285715,13135.212333333335,5721243.100000006,64484
2025-05-03,15486.23,141,102,12419.384285714286,13232.131666666666,5736729.330000007,64625
2025-05-04,13739.73,127,95,13225.805714285714,13317.644333333334,5750469.060000007,64752
2025-05-05,14408.57,205,149,13184.192857142858,13279.746000000001,5764877.630000007,64957
2025-05-06,17708.35,164,126,13912.251428571428,13492.871333333333,5782585.980000007,65121
2025-05-07,14649.4,153,121,14409.162857142857,13570.786333333332,5797235.380000007,65274
2025-05-08,12611.45,120,102,14367.658571428572,13513.272333333332,5809846.8300000075,65394
2025-05-09,17884.6,203,169,15212.61857142857,13654.952,5827731.430000007,65597
2025-05-10,13147.13,145,120,14878.461428571429,13646.161333333332,5840878.560000007,65742
2025-05-11,9707.73,108,83,14302.461428571429,13460.944333333331,5850586.2900000075,65850
2025-05-12,14199.42,147,128,14272.582857142856,13501.054,5864785.710000007,65997
2025-05-13,12720.64,168,133,13560.052857142857,13585.759333333333,5877506.350000007,66165
2025-05-14,11634.01,163,146,13129.282857142856,13550.320333333333,5889140.360000007,66328
2025-05-15,16743.25,203,168,13719.539999999999,13662.538333333332,5905883.610000007,66531
2025-05-16,18936.2,193,140,13869.76857142857,13995.882666666666,5924819.810000007,66724
2025-05-17,9088.78,116,97,13290.004285714285,13942.663,5933908.590000007,66840
2025-05-18,13434.61,139,106,13822.415714285715,13822.315,5947343.200000008,66979
2025-05-19,13395.43,123,103,13707.56,13766.282333333333,5960738.630000007,67102
2025-05-20,13786.23,187,134,13859.787142857142,13861.503999999999,5974524.860000008,67289
2025-05-21,13586.0,140,103,14138.642857142857,13802.161333333332,5988110.860000008,67429
2025-05-22,13020.14,148,129,13606.77,13742.718333333332,6001131.000000007,67577
2025-05-23,15059.6,144,107,13052.970000000001,13547.59,6016190.600000007,67721
2025-05-24,10556.98,137,119,13262.712857142858,13345.335,6026747.5800000075,67858
2025-05-25,13012.57,133,101,13202.42142857143,13315.680333333334,6039760.150000008,67991
2025-05-26,14939.8,144,119,13423.045714285714,13496.877,6054699.950000008,68135
2025-05-27,14557.66,135,113,13533.25,13712.306333333334,6069257.610000008,68270
2025-05-28,13119.98,135,108,13466.675714285713,13659.643666666667,6082377.590000008,68405
2025-05-29,13881.24,154,117,13589.69,13701.953666666666,6096258.830000008,68559
2025-05-30,16845.77,178,132,13844.857142857143,13891.112,6113104.600000008,68737
2025-05-31,13719.92,131,93,14296.705714285714,13918.376666666667,6126824.520000008,68868
2025-06-01,10501.52,113,86,13937.984285714283,13869.431333333332,6137326.0400000075,68981
2025-06-02,15505.12,218,181,14018.744285714287,13870.061,6152831.160000008,69199
2025-06-03,16974.31,158,140,14363.98,13977.880333333334,6169805.470000007,69357
2025-06-04,11683.45,120,105,14158.761428571428,13887.043,6181488.920000007,69477
2025-06-05,16586.61,171,146,14545.242857142857,13849.651666666668,6198075.530000008,69648
2025-06-06,13968.73,178,153,14134.237142857144,13826.962666666666,6212044.260000008,69826
2025-06-07,14117.28,147,122,14191.002857142857,13877.157000000001,6226161.540000008,69973
2025-06-08,11218.44,131,99,14293.42,13654.951666666668,6237379.980000009,70104
2025-06-09,11562.7,120,106,13730.217142857144,13602.137333333334,6248942.680000009,70224
2025-06-10,11988.84,161,134,13018.007142857143,13678.174333333334,6260931.520000009,70385
2025-06-11,15711.37,163,132,13593.424285714285,13728.572666666667,6276642.890000009,70548
2025-06-12,16213.28,147,106,13540.09142857143,13844.994000000002,6292856.170000009,70695
2025-06-13,13688.84,190,150,13500.107142857143,13913.488333333335,6306545.010000009,70885
2025-06-14,14519.83,133,105,13557.614285714286,13839.374333333335,6321064.840000009,71018
2025-06-15,9496.31,110,96,13311.595714285717,13524.711333333335,6330561.150000009,71128
2025-06-16,15643.13,149,121,13894.514285714284,13743.189666666667,6346204.280000009,71277
2025-06-17,13161.23,130,101,14061.998571428572,13734.077,6359365.510000009,71407
2025-06-18,14428.5,156,140,13878.73142857143,13768.512666666667,6373794.010000009,71563
2025-06-19,16004.0,161,116,13848.834285714285,13842.438333333334,6389798.010000009,71724
2025-06-20,14044.08,134,105,13899.582857142856,13857.707666666667,6403842.090000009,71858
2025-06-21,12528.33,145,103,13615.082857142856,13841.314,6416370.420000009,72003
2025-06-22,15625.63,188,159,14490.699999999999,13860.181666666665,6431996.050000009,72191
2025-06-23,14780.14,153,135,14367.415714285715,14000.953666666666,6446776.190000009,72344
2025-06-24,17925.4,175,132,15048.011428571426,14164.714666666667,6464701.590000009,72519
2025-06-25,13639.16,136,119,14935.24857142857,14121.359999999999,6478340.750000009,72655
2025-06-26,17327.76,170,129,15124.357142857143,14213.696666666667,6495668.510000009,72825
2025-06-27,19371.37,222,196,15885.398571428572,14422.076333333333,6515039.880000009,73047
2025-06-28,8200.06,80,68,15267.074285714287,14232.703666666666,6523239.940000009,73127
2025-06-29,11922.3,159,137,14738.027142857143,14068.587999999998,6535162.240000009,73286
2025-06-30,17582.83,192,135,15138.41142857143,14197.351666666666,6552745.070000009,73478
2025-07-01,15904.39,226,202,14849.695714285714,14377.447333333335,6568649.460000008,73704
2025-07-02,17205.43,207,175,15359.162857142857,14434.124333333333,6585854.890000008,73911
2025-07-03,15097.96,178,135,15040.619999999999,14371.579333333333,6600952.850000008,74089
2025-07-04,16655.03,194,168,14652.57142857143,14537.298666666667,6617607.880000008,74283
2025-07-05,13559.83,139,105,15418.252857142856,14436.405999999999,6631167.710000008,74422
2025-07-06,16509.2,193,169,16073.524285714284,14521.088333333335,6647676.9100000085,74615
2025-07-07,17137.53,195,141,16009.91,14621.763333333332,6664814.440000009,74810
2025-07-08,17358.21,218,183,16217.598571428569,14826.422333333332,6682172.650000009,75028
2025-07-09,15746.99,185,150,16009.25,14965.898666666668,6697919.640000009,75213
2025-07-10,15617.97,197,142,16083.537142857143,15086.869666666666,6713537.610000009,75410
2025-07-11,15776.58,216,162,15958.044285714286,15089.043333333333,6729314.190000009,75626
2025-07-12,15033.44,160,112,16168.56,15049.715333333334,6744347.630000009,75786
2025-07-13,13276.84,137,109,15706.794285714286,15035.981999999998,6757624.470000009,75923
2025-07-14,17477.79,184,140,15755.402857142859,15134.580666666667,6775102.260000009,76107
2025-07-15,21443.34,242,198,16338.992857142857,15532.814999999999,6796545.600000009,76349
2025-07-16,18831.01,221,168,16779.567142857144,15639.077666666666,6815376.610000009,76570
2025-07-17,16234.25,155,118,16867.60714285714,15741.511666666665,6831610.860000009,76725
2025-07-18,19631.02,216,183,17418.24142857143,15914.929,6851241.880000008,76941
2025-07-19,13527.3,152,108,17203.07857142857,15832.372333333333,6864769.180000008,77093
2025-07-20,9977.79,140,123,16731.785714285714,15696.829333333333,6874746.970000008,77233
2025-07-21,14880.32,178,155,16360.718571428572,15775.229,6889627.290000008,77411
2025-07-22,13018.68,153,128,15157.195714285714,15688.330666666669,6902645.970000008,77564
2025-07-23,16397.24,191,156,14809.514285714284,15742.234,6919043.210000008,77755
2025-07-24,17247.08,185,163,14954.204285714286,15719.623333333331,6936290.290000008,77940
2025-07-25,20930.55,229,169,15139.85142857143,15962.669666666667,6957220.840000008,78169
2025-07-26,15397.27,163,117,15406.990000000002,15898.32,6972618.110000008,78332
2025-07-27,14231.48,141,105,16014.660000000002,15726.990333333333,6986849.590000008,78473
2025-07-28,19173.47,187,161,16627.967142857142,16092.770666666667,7006023.060000008,78660
2025-07-29,12519.36,127,90,16556.635714285712,16112.672666666667,7018542.420000008,78787
2025-07-30,17937.09,166,136,16776.614285714288,16124.481333333333,7036479.510000008,78953
2025-07-31,19149.31,271,244,17048.36142857143,16232.645333333332,7055628.820000008,79224
2025-08-01,14234.97,183,159,16091.85,16133.63,7069863.7900000075,79407
2025-08-02,17438.35,248,199,16383.432857142858,16211.643,7087302.140000007,79655
2025-08-03,15700.79,164,117,16593.334285714285,16179.835,7103002.930000007,79819
2025-08-04,16676.23,157,136,16236.585714285715,16283.715,7119679.160000008,79976
2025-08-05,19015.5,238,195,17164.605714285713,16367.258333333333,7138694.660000008,80214
2025-08-06,22652.18,212,153,17838.19,16551.08,7161346.840000007,80426
2025-08-07,18089.78,250,180,17686.82857142857,16575.465666666667,7179436.620000008,80676
2025-08-08,18268.52,170,150,18263.05,16659.516666666666,7197705.140000007,80846
2025-08-09,14144.33,168,140,17792.475714285716,16610.395333333334,7211849.470000007,81014
2025-08-10,13317.49,180,156,17452.004285714287,16528.425666666666,7225166.960000007,81194
2025-08-11,19645.82,220,193,17876.231428571427,16682.17166666667,7244812.780000008,81414
2025-08-12,15967.35,199,162,17440.78142857143,16771.855333333333,7260780.130000007,81613
2025-08-13,18039.54,222,178,16781.832857142857,16790.58033333333,7278819.670000007,81835
2025-08-14,16862.31,205,161,16606.48,16637.879333333334,7295681.980000007,82040
2025-08-15,18997.68,186,142,16710.645714285714,16643.435,7314679.660000007,82226
2025-08-16,16108.43,176,138,16991.231428571427,16639.241,7330788.090000006,82402
2025-08-17,17687.1,215,184,17615.46142857143,16574.443666666666,7348475.190000006,82617
2025-08-18,16912.3,179,147,17224.95857142857,16687.277,7365387.490000006,82796
2025-08-19,17470.11,177,155,17439.63857142857,16937.021,7382857.600000006,82973
2025-08-20,15939.72,197,155,17139.664285714283,16972.334333333336,7398797.320000006,83170
2025-08-21,17144.39,198,163,17179.96142857143,17109.858,7415941.710000006,83368
2025-08-22,18980.39,253,209,17177.49142857143,17195.963,7434922.100000005,83621
2025-08-23,17243.85,223,182,17339.694285714286,17195.855333333333,7452165.950000005,83844
2025-08-24,13577.51,140,118,16752.609999999997,16950.754,7465743.460000005,83984
2025-08-25,20146.85,261,195,17214.68857142857,17109.073333333334,7485890.310000004,84245
2025-08-26,21243.21,233,187,17753.702857142856,17342.797666666665,7507133.520000004,84478
2025-08-27,19197.09,195,141,18219.04142857143,17343.585,7526330.610000004,84673
2025-08-28,22442.84,302,235,18975.962857142855,17674.36766666667,7548773.450000004,84975
2025-08-29,16637.54,179,143,18641.27,17631.049333333332,7565410.990000004,85154
2025-08-30,13027.24,162,135,18038.897142857142,17426.980333333333,7578438.230000004,85316
2025-08-31,11877.53,109,97,17796.042857142857,17348.399,7590315.760000004,85425
2025-09-01,21706.86,243,199,18018.90142857143,17490.682666666668,7612022.620000005,85668
2025-09-02,19879.62,194,165,17824.102857142858,17629.977000000003,7631902.240000005,85862
2025-09-03,18341.8,199,159,17701.91857142857,17685.496,7650244.040000005,86061
2025-09-04,19103.69,266,220,17224.897142857142,17688.435666666664,7669347.730000005,86327
2025-09-05,16034.96,168,120,17138.814285714285,17467.861666666668,7685382.690000005,86495
2025-09-06,21314.56,197,148,18322.717142857142,17575.354333333333,7706697.250000005,86692
2025-09-07,16240.66,173,134,18946.02142857143,17507.759000000002,7722937.910000005,86865
2025-09-08,18819.1,183,145,18533.484285714287,17663.584666666666,7741757.010000004,87048
2025-09-09,20196.77,192,136,18578.79142857143,17892.893999999997,7761953.780000004,87240
2025-09-10,19679.54,249,181,18769.897142857142,17894.017999999996,7781633.320000004,87489
2025-09-11,19134.69,244,184,18774.325714285715,17999.596,7800768.010000004,87733
2025-09-12,16923.5,179,160,18901.260000000002,17962.394666666667,7817691.510000004,87912
2025-09-13,17119.75,198,152,18302.001428571428,17970.976000000002,7834811.260000004,88110
2025-09-14,20242.53,195,155,18873.697142857145,18012.471,7855053.790000005,88305
2025-09-15,21681.13,205,152,19282.558571428573,18198.227666666666,7876734.920000005,88510
2025-09-16,22244.92,264,217,19575.15142857143,18350.155000000002,7898979.8400000045,88774
2025-09-17,17633.5,222,168,19282.859999999997,18374.195,7916613.3400000045,88996
2025-09-18,16598.89,164,122,18920.602857142858,18345.154333333332,7933212.230000004,89160
2025-09-19,18516.69,229,184,19148.20142857143,18431.053333333333,7951728.920000005,89389
2025-09-20,16332.98,159,111,19035.80571428571,18404.00633333333,7968061.900000005,89548
2025-09-21,18634.14,214,150,18806.035714285714,18392.464666666663,7986696.040000005,89762
2025-09-22,15119.59,156,116,17868.672857142858,18321.656,8001815.630000005,89918
2025-09-23,22223.68,301,213,17865.63857142857,18609.861666666668,8024039.310000004,90219
2025-09-24,18526.27,195,141,17993.17714285714,18555.842333333334,8042565.580000004,90414
2025-09-25,17949.52,204,157,18186.124285714286,18446.05266666667,8060515.100000003,90618
2025-09-26,16676.36,178,153,17923.219999999998,18362.028333333332,8077191.460000004,90796
2025-09-27,12676.19,165,134,17400.821428571428,18036.47333333333,8089867.650000004,90961
2025-09-28,18141.29,182,146,17330.414285714283,18086.59833333333,8108008.940000004,91143
2025-09-29,19104.62,183,139,17899.704285714288,18289.177666666666,8127113.560000004,91326
2025-09-30,16117.96,205,182,17027.45857142857,18430.525333333335,8143231.520000004,91531
2025-10-01,16118.81,218,170,16683.535714285714,18244.256999999998,8159350.330000004,91749
2025-10-02,18240.93,257,184,16725.165714285715,18189.634,8177591.2600000035,92006
2025-10-03,22662.72,237,195,17580.36,18333.664666666667,8200253.980000003,92243
2025-10-04,15830.55,168,121,18030.98285714286,18224.559999999998,8216084.530000003,92411
2025-10-05,13105.07,143,110,17311.522857142856,18126.897,8229189.600000003,92554
2025-10-06,18481.24,233,187,17222.46857142857,18032.452999999998,8247670.840000004,92787
2025-10-07,18431.34,215,188,17552.95142857143,18105.47566666667,8266102.180000003,93002
2025-10-08,13107.18,140,112,17122.718571428573,17915.07833333333,8279209.360000003,93142
2025-10-09,18929.45,211,177,17221.07857142857,17872.834333333336,8298138.810000003,93353
2025-10-10,18548.97,169,152,16633.4,17835.148666666664,8316687.780000003,93522
2025-10-11,17996.36,238,173,16942.801428571427,17797.204333333335,8334684.140000003,93760
2025-10-12,20539.66,210,159,18004.885714285716,17917.743000000002,8355223.800000004,93970
2025-10-13,21557.22,250,195,18444.31142857143,18065.658666666666,8376781.020000003,94220
2025-10-14,18493.6,212,166,18453.205714285716,18007.361,8395274.620000003,94432
2025-10-15,16656.74,169,132,18960.285714285714,17839.881333333335,8411931.360000003,94601
2025-10-16,24758.0,253,223,19792.93571428571,17923.65066666667,8436689.360000003,94854
2025-10-17,19231.98,175,147,19890.50857142857,17976.933333333334,8455921.340000004,95029
2025-10-18,16537.0,220,181,19682.028571428575,17974.870333333332,8472458.340000004,95249
2025-10-19,16457.51,222,169,19098.864285714284,17906.231000000003,8488915.850000003,95471
2025-10-20,19550.18,198,171,18812.144285714287,18013.471,8508466.030000003,95669
2025-10-21,18800.19,202,180,18855.942857142858,18019.006,8527266.220000003,95871
2025-10-22,17858.7,221,191,19027.65142857143,18110.309666666668,8545124.920000002,96092
2025-10-23,17920.22,245,172,18050.825714285715,17966.860999999997,8563045.140000002,96337
2025-10-24,19053.4,259,214,18025.31428571429,17984.431999999997,8582098.540000003,96596
2025-10-25,15331.66,145,103,17853.12285714286,17897.17,8597430.200000003,96741
2025-10-26,14960.26,193,145,17639.230000000003,17839.966666666667,8612390.460000003,96934
2025-10-27,19363.59,233,166,17612.574285714287,18062.88,8631754.050000003,97167
