customer_id,customer_name,segment,signup_date,status,order_id,order_date,order_amount,payment_status
1250,Customer_1250,Enterprise,2024-08-23,Active,50256.0,2025-03-18,64.72,Paid
1250,Customer_1250,Enterprise,2024-08-23,Active,52378.0,2025-01-02,163.5,Refunded
1250,Customer_1250,Enterprise,2024-08-23,Active,53957.0,2025-01-17,514.79,Processing
1250,Customer_1250,Enterprise,2024-08-23,Active,54477.0,2025-02-08,27.95,Paid
1251,Customer_1251,Retail,2024-05-23,Active,50637.0,2025-03-16,284.13,Paid
1251,Customer_1251,Retail,2024-05-23,Active,50791.0,2025-02-19,46.64,Processing
1251,Customer_1251,Retail,2024-05-23,Active,51256.0,2025-02-13,49.53,Processing
1251,Customer_1251,Retail,2024-05-23,Active,53726.0,2025-03-07,22.3,Paid
1251,Customer_1251,Retail,2024-05-23,Active,53773.0,2025-03-23,86.61,Paid
1251,Customer_1251,Retail,2024-05-23,Active,53895.0,2025-03-19,106.43,Paid
1251,Customer_1251,Retail,2024-05-23,Active,53925.0,2025-01-12,204.09,Paid
1251,Customer_1251,Retail,2024-05-23,Active,54552.0,2025-02-13,97.86,Paid
1252,Customer_1252,Retail,2024-03-12,Active,53883.0,2025-03-13,128.87,Paid
1252,Customer_1252,Retail,2024-03-12,Active,54202.0,2025-01-06,127.55,Paid
1252,Customer_1252,Retail,2024-03-12,Active,54850.0,2025-01-23,73.51,Paid
1253,Customer_1253,Enterprise,2024-02-06,Dormant,51015.0,2025-02-26,575.14,Processing
1253,Customer_1253,Enterprise,2024-02-06,Dormant,51340.0,2025-01-22,191.73,Paid
1253,Customer_1253,Enterprise,2024-02-06,Dormant,51664.0,2025-03-08,178.89,Paid
1253,Customer_1253,Enterprise,2024-02-06,Dormant,52875.0,2025-01-02,204.75,Paid
1253,Customer_1253,Enterprise,2024-02-06,Dormant,53780.0,2025-01-26,135.38,Refunded
1253,Customer_1253,Enterprise,2024-02-06,Dormant,54699.0,2025-02-25,48.91,Paid
1253,Customer_1253,Enterprise,2024-02-06,Dormant,54809.0,2025-03-12,72.23,Paid
1254,Customer_1254,Retail,2024-02-19,Active,53786.0,2025-03-26,478.02,Processing
1254,Customer_1254,Retail,2024-02-19,Active,54064.0,2025-03-22,715.75,Paid
1255,Customer_1255,Retail,2024-06-05,Active,50662.0,2025-01-24,24.78,Paid
1255,Customer_1255,Retail,2024-06-05,Active,51211.0,2025-03-04,86.75,Paid
1255,Customer_1255,Retail,2024-06-05,Active,51911.0,2025-02-15,160.27,Paid
1255,Customer_1255,Retail,2024-06-05,Active,53057.0,2025-03-24,229.81,Paid
1255,Customer_1255,Retail,2024-06-05,Active,53576.0,2025-02-17,90.19,Paid
1255,Customer_1255,Retail,2024-06-05,Active,54067.0,2025-02-11,283.35,Paid
1255,Customer_1255,Retail,2024-06-05,Active,54145.0,2025-02-27,78.63,Paid
1255,Customer_1255,Retail,2024-06-05,Active,54252.0,2025-01-06,463.95,Processing
1255,Customer_1255,Retail,2024-06-05,Active,54560.0,2025-03-27,328.86,Paid
1255,Customer_1255,Retail,2024-06-05,Active,54714.0,2025-01-15,63.18,Paid
1255,Customer_1255,Retail,2024-06-05,Active,54869.0,2025-03-21,66.9,Paid
1256,Customer_1256,SMB,2024-08-09,Active,51729.0,2025-02-18,44.1,Paid
1256,Customer_1256,SMB,2024-08-09,Active,52901.0,2025-01-22,30.33,Paid
1256,Customer_1256,SMB,2024-08-09,Active,53006.0,2025-02-14,368.4,Paid
1256,Customer_1256,SMB,2024-08-09,Active,53147.0,2025-01-21,57.26,Paid
1256,Customer_1256,SMB,2024-08-09,Active,53434.0,2025-02-12,197.33,Paid
1256,Customer_1256,SMB,2024-08-09,Active,54656.0,2025-01-22,28.32,Paid
1257,Customer_1257,Enterprise,2024-11-03,Active,50811.0,2025-02-15,62.0,Paid
1257,Customer_1257,Enterprise,2024-11-03,Active,51465.0,2025-02-07,225.74,Processing
1258,Customer_1258,SMB,2024-12-10,Active,51478.0,2025-03-08,36.61,Paid
1258,Customer_1258,SMB,2024-12-10,Active,51858.0,2025-02-17,492.36,Paid
1258,Customer_1258,SMB,2024-12-10,Active,52998.0,2025-02-26,39.58,Paid
1258,Customer_1258,SMB,2024-12-10,Active,53217.0,2025-02-11,367.87,Paid
1258,Customer_1258,SMB,2024-12-10,Active,53287.0,2025-01-10,106.98,Paid
1258,Customer_1258,SMB,2024-12-10,Active,54825.0,2025-01-07,199.5,Paid
1259,Customer_1259,SMB,2024-03-03,Active,50923.0,2025-02-25,132.99,Paid
1259,Customer_1259,SMB,2024-03-03,Active,51491.0,2025-03-13,29.51,Paid
1259,Customer_1259,SMB,2024-03-03,Active,51948.0,2025-01-27,130.04,Processing
1259,Customer_1259,SMB,2024-03-03,Active,52047.0,2025-01-19,28.31,Paid
1259,Customer_1259,SMB,2024-03-03,Active,52417.0,2025-02-12,38.11,Paid
1259,Customer_1259,SMB,2024-03-03,Active,54173.0,2025-03-10,140.16,Paid
1259,Customer_1259,SMB,2024-03-03,Active,54679.0,2025-03-14,482.49,Paid
1260,Customer_1260,Retail,2024-06-15,Active,50987.0,2025-03-22,899.74,Refunded
1260,Customer_1260,Retail,2024-06-15,Active,51461.0,2025-03-20,175.33,Paid
1260,Customer_1260,Retail,2024-06-15,Active,51828.0,2025-01-13,138.2,Paid
1260,Customer_1260,Retail,2024-06-15,Active,53553.0,2025-03-04,391.99,Paid
1260,Customer_1260,Retail,2024-06-15,Active,53601.0,2025-01-23,95.27,Paid
1260,Customer_1260,Retail,2024-06-15,Active,53675.0,2025-01-08,722.05,Paid
1260,Customer_1260,Retail,2024-06-15,Active,53933.0,2025-02-02,461.32,Paid
1261,Customer_1261,SMB,2024-01-07,Active,51619.0,2025-03-13,60.37,Paid
1261,Customer_1261,SMB,2024-01-07,Active,51711.0,2025-01-03,60.67,Paid
1261,Customer_1261,SMB,2024-01-07,Active,52160.0,2025-01-08,75.03,Paid
1261,Customer_1261,SMB,2024-01-07,Active,54599.0,2025-02-17,87.01,Paid
1262,Customer_1262,VIP,2024-12-17,Pending,50054.0,2025-02-15,264.87,Processing
1262,Customer_1262,VIP,2024-12-17,Pending,51123.0,2025-02-17,210.25,Processing
1262,Customer_1262,VIP,2024-12-17,Pending,52774.0,2025-02-18,109.0,Paid
1262,Customer_1262,VIP,2024-12-17,Pending,53703.0,2025-01-09,179.16,Paid
1263,Customer_1263,Retail,2024-05-26,Active,54037.0,2025-01-01,120.27,Paid
1263,Customer_1263,Retail,2024-05-26,Active,54709.0,2025-02-23,22.06,Paid
1264,Customer_1264,SMB,2024-08-20,Active,50208.0,2025-01-09,101.77,Paid
1264,Customer_1264,SMB,2024-08-20,Active,50445.0,2025-03-08,83.74,Paid
1264,Customer_1264,SMB,2024-08-20,Active,52218.0,2025-02-15,134.65,Processing
1264,Customer_1264,SMB,2024-08-20,Active,53380.0,2025-02-05,52.65,Paid
1265,Customer_1265,Enterprise,2024-05-04,Dormant,50885.0,2025-03-20,147.56,Paid
1265,Customer_1265,Enterprise,2024-05-04,Dormant,53406.0,2025-03-23,592.22,Paid
1265,Customer_1265,Enterprise,2024-05-04,Dormant,53577.0,2025-03-23,135.35,Paid
1265,Customer_1265,Enterprise,2024-05-04,Dormant,53679.0,2025-03-15,201.09,Paid
1265,Customer_1265,Enterprise,2024-05-04,Dormant,53795.0,2025-03-24,130.75,Paid
1265,Customer_1265,Enterprise,2024-05-04,Dormant,54091.0,2025-03-27,30.93,Paid
1266,Customer_1266,SMB,2024-12-12,Active,50192.0,2025-03-15,151.39,Paid
1266,Customer_1266,SMB,2024-12-12,Active,51203.0,2025-03-26,177.92,Processing
1266,Customer_1266,SMB,2024-12-12,Active,52604.0,2025-03-24,298.34,Paid
1266,Customer_1266,SMB,2024-12-12,Active,53605.0,2025-02-05,337.81,Paid
1266,Customer_1266,SMB,2024-12-12,Active,54420.0,2025-01-16,344.51,Processing
1267,Customer_1267,SMB,2024-04-24,Dormant,50018.0,2025-01-09,69.37,Paid
1267,Customer_1267,SMB,2024-04-24,Dormant,51112.0,2025-02-20,225.63,Refunded
1267,Customer_1267,SMB,2024-04-24,Dormant,53045.0,2025-01-21,25.41,Paid
1267,Customer_1267,SMB,2024-04-24,Dormant,53690.0,2025-02-09,258.47,Paid
1267,Customer_1267,SMB,2024-04-24,Dormant,53781.0,2025-03-02,69.18,Paid
1267,Customer_1267,SMB,2024-04-24,Dormant,54232.0,2025-03-25,100.89,Paid
1268,Customer_1268,SMB,2024-02-17,Active,50173.0,2025-03-22,137.46,Paid
1268,Customer_1268,SMB,2024-02-17,Active,53705.0,2025-03-07,203.11,Paid
1268,Customer_1268,SMB,2024-02-17,Active,53980.0,2025-02-13,157.87,Paid
1268,Customer_1268,SMB,2024-02-17,Active,54119.0,2025-02-24,57.1,Paid
1268,Customer_1268,SMB,2024-02-17,Active,54316.0,2025-01-04,33.79,Paid
1268,Customer_1268,SMB,2024-02-17,Active,54807.0,2025-03-25,63.42,Paid
1269,Customer_1269,Retail,2024-03-09,Pending,50489.0,2025-01-05,327.61,Paid
1269,Customer_1269,Retail,2024-03-09,Pending,51245.0,2025-03-13,61.92,Paid
1269,Customer_1269,Retail,2024-03-09,Pending,52559.0,2025-03-03,21.54,Paid
1269,Customer_1269,Retail,2024-03-09,Pending,53587.0,2025-03-12,28.09,Paid
1269,Customer_1269,Retail,2024-03-09,Pending,53745.0,2025-03-13,133.46,Paid
1269,Customer_1269,Retail,2024-03-09,Pending,53947.0,2025-01-03,123.77,Paid
1269,Customer_1269,Retail,2024-03-09,Pending,54930.0,2025-02-04,21.51,Paid
1270,Customer_1270,Retail,2024-04-26,Active,50439.0,2025-01-13,56.34,Paid
1270,Customer_1270,Retail,2024-04-26,Active,51055.0,2025-03-15,24.68,Paid
1270,Customer_1270,Retail,2024-04-26,Active,51629.0,2025-01-02,380.55,Paid
1270,Customer_1270,Retail,2024-04-26,Active,52055.0,2025-02-04,88.85,Paid
1270,Customer_1270,Retail,2024-04-26,Active,52785.0,2025-03-09,550.28,Processing
1270,Customer_1270,Retail,2024-04-26,Active,53358.0,2025-02-10,87.31,Processing
1270,Customer_1270,Retail,2024-04-26,Active,54631.0,2025-02-18,427.49,Paid
1271,Customer_1271,Enterprise,2024-05-02,Active,50524.0,2025-01-18,121.42,Paid
1271,Customer_1271,Enterprise,2024-05-02,Active,50540.0,2025-01-02,31.9,Paid
1271,Customer_1271,Enterprise,2024-05-02,Active,50628.0,2025-02-02,203.56,Paid
1271,Customer_1271,Enterprise,2024-05-02,Active,51264.0,2025-01-18,69.04,Paid
1271,Customer_1271,Enterprise,2024-05-02,Active,51376.0,2025-01-01,246.5,Paid
1271,Customer_1271,Enterprise,2024-05-02,Active,53450.0,2025-03-07,48.45,Paid
1271,Customer_1271,Enterprise,2024-05-02,Active,53688.0,2025-02-05,133.21,Paid
1271,Customer_1271,Enterprise,2024-05-02,Active,53710.0,2025-02-27,48.42,Paid
1271,Customer_1271,Enterprise,2024-05-02,Active,54339.0,2025-03-10,103.35,Paid
1271,Customer_1271,Enterprise,2024-05-02,Active,54537.0,2025-03-12,98.37,Paid
1271,Customer_1271,Enterprise,2024-05-02,Active,54884.0,2025-02-08,23.55,Paid
1272,Customer_1272,Enterprise,2024-04-02,Active,50198.0,2025-03-20,90.42,Paid
1272,Customer_1272,Enterprise,2024-04-02,Active,51183.0,2025-01-22,170.76,Paid
1272,Customer_1272,Enterprise,2024-04-02,Active,53033.0,2025-03-15,137.09,Paid
1273,Customer_1273,Enterprise,2024-02-04,Pending,50131.0,2025-03-23,60.43,Paid
1273,Customer_1273,Enterprise,2024-02-04,Pending,50240.0,2025-01-21,359.41,Refunded
1273,Customer_1273,Enterprise,2024-02-04,Pending,50984.0,2025-01-23,43.9,Paid
1273,Customer_1273,Enterprise,2024-02-04,Pending,51219.0,2025-02-05,84.66,Paid
1273,Customer_1273,Enterprise,2024-02-04,Pending,51855.0,2025-01-22,116.93,Paid
1273,Customer_1273,Enterprise,2024-02-04,Pending,53053.0,2025-01-14,167.54,Processing
1273,Customer_1273,Enterprise,2024-02-04,Pending,53172.0,2025-01-10,172.71,Paid
1273,Customer_1273,Enterprise,2024-02-04,Pending,53986.0,2025-02-12,28.63,Paid
1273,Customer_1273,Enterprise,2024-02-04,Pending,54381.0,2025-03-20,252.6,Paid
1273,Customer_1273,Enterprise,2024-02-04,Pending,54412.0,2025-01-09,187.57,Paid
1273,Customer_1273,Enterprise,2024-02-04,Pending,54710.0,2025-03-16,78.95,Paid
1274,Customer_1274,Enterprise,2024-06-07,Active,50545.0,2025-02-03,222.87,Paid
1274,Customer_1274,Enterprise,2024-06-07,Active,50820.0,2025-01-20,21.14,Processing
1274,Customer_1274,Enterprise,2024-06-07,Active,50829.0,2025-03-18,91.1,Paid
1274,Customer_1274,Enterprise,2024-06-07,Active,51410.0,2025-01-02,252.39,Paid
1274,Customer_1274,Enterprise,2024-06-07,Active,52127.0,2025-03-17,89.76,Paid
1275,Customer_1275,SMB,2024-10-19,Active,50261.0,2025-02-13,67.09,Paid
1275,Customer_1275,SMB,2024-10-19,Active,51614.0,2025-02-12,223.69,Paid
1275,Customer_1275,SMB,2024-10-19,Active,52298.0,2025-02-02,41.82,Paid
1275,Customer_1275,SMB,2024-10-19,Active,52423.0,2025-03-12,226.82,Processing
1275,Customer_1275,SMB,2024-10-19,Active,52563.0,2025-01-15,57.05,Paid
1276,Customer_1276,SMB,2024-03-26,Active,50342.0,2025-01-24,84.79,Paid
1276,Customer_1276,SMB,2024-03-26,Active,50979.0,2025-02-26,303.84,Refunded
1276,Customer_1276,SMB,2024-03-26,Active,51953.0,2025-02-25,213.21,Paid
1276,Customer_1276,SMB,2024-03-26,Active,52713.0,2025-03-22,72.97,Paid
1276,Customer_1276,SMB,2024-03-26,Active,53245.0,2025-01-11,146.03,Paid
1276,Customer_1276,SMB,2024-03-26,Active,54461.0,2025-03-13,420.99,Paid
1276,Customer_1276,SMB,2024-03-26,Active,54724.0,2025-03-04,96.84,Paid
1276,Customer_1276,SMB,2024-03-26,Active,54811.0,2025-03-17,36.16,Paid
1276,Customer_1276,SMB,2024-03-26,Active,54964.0,2025-03-06,221.16,Paid
1277,Customer_1277,SMB,2024-06-12,Active,50891.0,2025-01-21,115.06,Paid
1277,Customer_1277,SMB,2024-06-12,Active,54006.0,2025-02-22,31.21,Paid
1277,Customer_1277,SMB,2024-06-12,Active,54346.0,2025-02-06,180.6,Paid
1278,Customer_1278,SMB,2024-03-13,Active,50085.0,2025-01-08,82.04,Paid
1278,Customer_1278,SMB,2024-03-13,Active,50145.0,2025-02-14,168.61,Paid
1278,Customer_1278,SMB,2024-03-13,Active,50275.0,2025-02-02,95.34,Paid
1278,Customer_1278,SMB,2024-03-13,Active,50765.0,2025-01-12,165.83,Paid
1278,Customer_1278,SMB,2024-03-13,Active,51597.0,2025-03-02,84.5,Processing
1278,Customer_1278,SMB,2024-03-13,Active,52669.0,2025-03-07,136.96,Paid
1278,Customer_1278,SMB,2024-03-13,Active,52796.0,2025-03-01,42.81,Paid
1278,Customer_1278,SMB,2024-03-13,Active,53316.0,2025-02-19,39.81,Paid
1278,Customer_1278,SMB,2024-03-13,Active,54031.0,2025-02-12,134.41,Paid
1279,Customer_1279,SMB,2024-02-08,Active,51484.0,2025-03-10,810.31,Paid
1279,Customer_1279,SMB,2024-02-08,Active,51850.0,2025-01-08,333.29,Paid
1279,Customer_1279,SMB,2024-02-08,Active,52225.0,2025-02-19,47.08,Paid
1279,Customer_1279,SMB,2024-02-08,Active,53058.0,2025-02-11,510.41,Processing
1279,Customer_1279,SMB,2024-02-08,Active,54527.0,2025-02-27,299.76,Refunded
1279,Customer_1279,SMB,2024-02-08,Active,54784.0,2025-03-24,71.15,Paid
1280,Customer_1280,SMB,2024-05-15,Pending,51079.0,2025-03-13,125.73,Paid
1280,Customer_1280,SMB,2024-05-15,Pending,51398.0,2025-02-19,33.89,Paid
1280,Customer_1280,SMB,2024-05-15,Pending,52472.0,2025-02-16,118.42,Paid
1280,Customer_1280,SMB,2024-05-15,Pending,54644.0,2025-02-19,272.87,Processing
1281,Customer_1281,Enterprise,2024-01-03,Active,50539.0,2025-03-08,221.72,Paid
1281,Customer_1281,Enterprise,2024-01-03,Active,51044.0,2025-02-26,288.02,Paid
1281,Customer_1281,Enterprise,2024-01-03,Active,51674.0,2025-03-09,208.44,Paid
1281,Customer_1281,Enterprise,2024-01-03,Active,53613.0,2025-01-12,78.87,Paid
1281,Customer_1281,Enterprise,2024-01-03,Active,53924.0,2025-02-19,123.84,Paid
1282,Customer_1282,Retail,2024-10-08,Active,52098.0,2025-01-08,440.6,Paid
1282,Customer_1282,Retail,2024-10-08,Active,52984.0,2025-02-02,404.35,Paid
1282,Customer_1282,Retail,2024-10-08,Active,53124.0,2025-01-16,217.58,Paid
1282,Customer_1282,Retail,2024-10-08,Active,53473.0,2025-03-26,98.01,Paid
1282,Customer_1282,Retail,2024-10-08,Active,53823.0,2025-03-15,60.5,Paid
1282,Customer_1282,Retail,2024-10-08,Active,54038.0,2025-03-26,43.76,Paid
1283,Customer_1283,Retail,2024-04-16,Active,50194.0,2025-01-16,298.19,Processing
1283,Customer_1283,Retail,2024-04-16,Active,50304.0,2025-01-06,60.69,Paid
1283,Customer_1283,Retail,2024-04-16,Active,50344.0,2025-03-15,38.57,Paid
1283,Customer_1283,Retail,2024-04-16,Active,50391.0,2025-01-24,173.14,Paid
1283,Customer_1283,Retail,2024-04-16,Active,50620.0,2025-03-08,153.17,Paid
1283,Customer_1283,Retail,2024-04-16,Active,51077.0,2025-02-15,76.21,Processing
1283,Customer_1283,Retail,2024-04-16,Active,51428.0,2025-03-22,45.95,Paid
1283,Customer_1283,Retail,2024-04-16,Active,51496.0,2025-01-13,109.16,Paid
1283,Customer_1283,Retail,2024-04-16,Active,53809.0,2025-03-02,236.14,Processing
1283,Customer_1283,Retail,2024-04-16,Active,54131.0,2025-01-05,205.03,Paid
1283,Customer_1283,Retail,2024-04-16,Active,54225.0,2025-03-22,82.92,Paid
1283,Customer_1283,Retail,2024-04-16,Active,54293.0,2025-02-01,93.18,Paid
1284,Customer_1284,Retail,2024-07-10,Active,50399.0,2025-03-09,369.83,Paid
1284,Customer_1284,Retail,2024-07-10,Active,50663.0,2025-03-20,36.93,Paid
1284,Customer_1284,Retail,2024-07-10,Active,51434.0,2025-02-02,244.82,Paid
1284,Customer_1284,Retail,2024-07-10,Active,52391.0,2025-01-12,37.68,Paid
1284,Customer_1284,Retail,2024-07-10,Active,53449.0,2025-03-14,225.45,Paid
1284,Customer_1284,Retail,2024-07-10,Active,53772.0,2025-01-06,270.78,Processing
1285,Customer_1285,SMB,2024-12-14,Active,50612.0,2025-01-17,378.37,Paid
1285,Customer_1285,SMB,2024-12-14,Active,51298.0,2025-03-26,30.47,Paid
1285,Customer_1285,SMB,2024-12-14,Active,51329.0,2025-02-20,66.34,Paid
1285,Customer_1285,SMB,2024-12-14,Active,51438.0,2025-01-01,126.1,Paid
1285,Customer_1285,SMB,2024-12-14,Active,52386.0,2025-03-15,306.65,Paid
1286,Customer_1286,Retail,2024-02-23,Active,51385.0,2025-02-19,99.57,Paid
1286,Customer_1286,Retail,2024-02-23,Active,53027.0,2025-03-15,136.9,Paid
1286,Customer_1286,Retail,2024-02-23,Active,53241.0,2025-02-09,43.81,Refunded
1286,Customer_1286,Retail,2024-02-23,Active,53571.0,2025-02-26,132.78,Paid
1286,Customer_1286,Retail,2024-02-23,Active,54312.0,2025-01-01,159.84,Processing
1287,Customer_1287,Retail,2024-05-05,Active,50045.0,2025-03-06,535.16,Paid
1287,Customer_1287,Retail,2024-05-05,Active,51197.0,2025-02-24,395.3,Processing
1287,Customer_1287,Retail,2024-05-05,Active,51513.0,2025-02-12,167.73,Paid
1287,Customer_1287,Retail,2024-05-05,Active,53461.0,2025-02-04,50.49,Paid
1287,Customer_1287,Retail,2024-05-05,Active,53615.0,2025-02-12,34.64,Paid
1287,Customer_1287,Retail,2024-05-05,Active,54687.0,2025-03-09,26.25,Paid
1288,Customer_1288,SMB,2024-06-13,Active,50044.0,2025-02-17,81.9,Paid
1288,Customer_1288,SMB,2024-06-13,Active,50382.0,2025-03-03,28.43,Paid
1288,Customer_1288,SMB,2024-06-13,Active,51192.0,2025-03-05,58.78,Paid
1288,Customer_1288,SMB,2024-06-13,Active,51905.0,2025-02-15,286.49,Paid
1288,Customer_1288,SMB,2024-06-13,Active,52071.0,2025-02-16,73.44,Paid
1288,Customer_1288,SMB,2024-06-13,Active,52584.0,2025-03-16,232.42,Paid
1288,Customer_1288,SMB,2024-06-13,Active,53638.0,2025-02-05,156.37,Refunded
1288,Customer_1288,SMB,2024-06-13,Active,54279.0,2025-02-19,56.85,Refunded
1289,Customer_1289,Retail,2024-09-22,Active,50708.0,2025-01-05,307.64,Paid
1289,Customer_1289,Retail,2024-09-22,Active,51057.0,2025-02-18,405.03,Paid
1289,Customer_1289,Retail,2024-09-22,Active,52369.0,2025-03-21,207.04,Paid
1289,Customer_1289,Retail,2024-09-22,Active,54371.0,2025-03-16,31.03,Paid
1290,Customer_1290,SMB,2024-12-15,Pending,51184.0,2025-03-20,38.27,Paid
1290,Customer_1290,SMB,2024-12-15,Pending,52246.0,2025-02-18,532.43,Paid
1291,Customer_1291,Retail,2024-08-07,Dormant,50132.0,2025-03-13,378.52,Paid
1291,Customer_1291,Retail,2024-08-07,Dormant,50860.0,2025-02-08,77.21,Paid
1291,Customer_1291,Retail,2024-08-07,Dormant,52211.0,2025-01-03,286.64,Paid
1291,Customer_1291,Retail,2024-08-07,Dormant,54425.0,2025-02-27,135.0,Processing
1291,Customer_1291,Retail,2024-08-07,Dormant,54765.0,2025-02-26,168.78,Paid
1291,Customer_1291,Retail,2024-08-07,Dormant,54777.0,2025-01-05,274.77,Refunded
1292,Customer_1292,Retail,2024-09-20,Active,50571.0,2025-02-07,124.1,Paid
1292,Customer_1292,Retail,2024-09-20,Active,50586.0,2025-01-01,162.01,Paid
1292,Customer_1292,Retail,2024-09-20,Active,54494.0,2025-01-07,47.61,Paid
1292,Customer_1292,Retail,2024-09-20,Active,54525.0,2025-01-12,80.58,Processing
1293,Customer_1293,Enterprise,2024-02-07,Dormant,50048.0,2025-01-18,103.8,Paid
1293,Customer_1293,Enterprise,2024-02-07,Dormant,51593.0,2025-02-12,39.14,Paid
1293,Customer_1293,Enterprise,2024-02-07,Dormant,52343.0,2025-03-09,33.86,Paid
1293,Customer_1293,Enterprise,2024-02-07,Dormant,54307.0,2025-01-20,53.51,Processing
1293,Customer_1293,Enterprise,2024-02-07,Dormant,54750.0,2025-02-05,163.04,Processing
1294,Customer_1294,Retail,2024-06-17,Active,50894.0,2025-01-01,32.09,Paid
1294,Customer_1294,Retail,2024-06-17,Active,51046.0,2025-03-26,43.3,Paid
1294,Customer_1294,Retail,2024-06-17,Active,51275.0,2025-03-23,134.77,Paid
1294,Customer_1294,Retail,2024-06-17,Active,52270.0,2025-01-21,21.47,Paid
1294,Customer_1294,Retail,2024-06-17,Active,52476.0,2025-01-03,264.01,Paid
1294,Customer_1294,Retail,2024-06-17,Active,54235.0,2025-03-17,220.2,Paid
1294,Customer_1294,Retail,2024-06-17,Active,54606.0,2025-01-24,36.34,Processing
1294,Customer_1294,Retail,2024-06-17,Active,54650.0,2025-03-14,195.53,Paid
1295,Customer_1295,Retail,2024-11-25,Active,50154.0,2025-01-18,155.39,Paid
1295,Customer_1295,Retail,2024-11-25,Active,54435.0,2025-03-12,305.77,Paid
1296,Customer_1296,SMB,2024-09-02,Active,50826.0,2025-01-10,115.6,Paid
1296,Customer_1296,SMB,2024-09-02,Active,51247.0,2025-01-17,46.62,Processing
1296,Customer_1296,SMB,2024-09-02,Active,52040.0,2025-03-06,77.98,Paid
1296,Customer_1296,SMB,2024-09-02,Active,52077.0,2025-01-27,23.13,Paid
1296,Customer_1296,SMB,2024-09-02,Active,52099.0,2025-03-13,139.29,Paid
1296,Customer_1296,SMB,2024-09-02,Active,52640.0,2025-02-02,275.76,Paid
1296,Customer_1296,SMB,2024-09-02,Active,54977.0,2025-02-24,42.81,Paid
1296,Customer_1296,SMB,2024-09-02,Active,54990.0,2025-02-12,134.9,Paid
1297,Customer_1297,SMB,2024-03-05,Active,50444.0,2025-03-24,131.1,Paid
1297,Customer_1297,SMB,2024-03-05,Active,50873.0,2025-03-25,587.94,Paid
1297,Customer_1297,SMB,2024-03-05,Active,51907.0,2025-02-19,324.69,Paid
1297,Customer_1297,SMB,2024-03-05,Active,52447.0,2025-02-22,159.16,Paid
1297,Customer_1297,SMB,2024-03-05,Active,54583.0,2025-02-06,97.45,Refunded
1298,Customer_1298,Retail,2024-05-01,Active,50471.0,2025-03-26,283.08,Paid
1298,Customer_1298,Retail,2024-05-01,Active,51944.0,2025-01-23,46.06,Paid
1298,Customer_1298,Retail,2024-05-01,Active,53002.0,2025-03-07,92.56,Paid
1298,Customer_1298,Retail,2024-05-01,Active,53208.0,2025-03-16,212.1,Paid
1298,Customer_1298,Retail,2024-05-01,Active,54707.0,2025-02-06,30.8,Refunded
1298,Customer_1298,Retail,2024-05-01,Active,54991.0,2025-03-11,144.01,Paid
1299,Customer_1299,SMB,2024-08-12,Active,52789.0,2025-02-12,64.96,Paid
1299,Customer_1299,SMB,2024-08-12,Active,53477.0,2025-02-24,133.5,Paid
1299,Customer_1299,SMB,2024-08-12,Active,54450.0,2025-01-18,39.23,Paid
1299,Customer_1299,SMB,2024-08-12,Active,54652.0,2025-02-14,73.88,Paid
1299,Customer_1299,SMB,2024-08-12,Active,54829.0,2025-03-18,111.13,Paid
1300,Customer_1300,Retail,2024-08-04,Active,50623.0,2025-02-02,335.83,Paid
1300,Customer_1300,Retail,2024-08-04,Active,50945.0,2025-02-15,225.54,Paid
1300,Customer_1300,Retail,2024-08-04,Active,51208.0,2025-02-02,191.71,Processing
1300,Customer_1300,Retail,2024-08-04,Active,51332.0,2025-02-26,159.22,Refunded
1300,Customer_1300,Retail,2024-08-04,Active,52755.0,2025-01-20,111.63,Paid
1300,Customer_1300,Retail,2024-08-04,Active,53639.0,2025-01-20,62.68,Paid
1301,Customer_1301,Retail,2024-07-15,Active,50668.0,2025-01-08,293.49,Refunded
1301,Customer_1301,Retail,2024-07-15,Active,53392.0,2025-02-09,30.77,Paid
1302,Customer_1302,SMB,2024-11-10,Active,52309.0,2025-01-01,373.64,Paid
1302,Customer_1302,SMB,2024-11-10,Active,52358.0,2025-01-24,486.78,Paid
1302,Customer_1302,SMB,2024-11-10,Active,53365.0,2025-03-04,254.45,Paid
1302,Customer_1302,SMB,2024-11-10,Active,53719.0,2025-03-06,158.88,Paid
1302,Customer_1302,SMB,2024-11-10,Active,54222.0,2025-01-03,148.32,Paid
1302,Customer_1302,SMB,2024-11-10,Active,54938.0,2025-01-18,151.5,Paid
1303,Customer_1303,SMB,2024-03-22,Active,51202.0,2025-01-11,761.28,Paid
1303,Customer_1303,SMB,2024-03-22,Active,51450.0,2025-02-11,89.18,Paid
1303,Customer_1303,SMB,2024-03-22,Active,52407.0,2025-01-14,42.09,Refunded
1304,Customer_1304,SMB,2024-10-10,Active,50249.0,2025-03-23,144.49,Paid
1304,Customer_1304,SMB,2024-10-10,Active,52527.0,2025-03-12,193.15,Paid
1304,Customer_1304,SMB,2024-10-10,Active,52661.0,2025-01-19,203.4,Paid
1304,Customer_1304,SMB,2024-10-10,Active,52895.0,2025-01-04,169.16,Paid
1304,Customer_1304,SMB,2024-10-10,Active,53193.0,2025-03-20,78.48,Paid
1304,Customer_1304,SMB,2024-10-10,Active,53227.0,2025-01-09,40.29,Paid
1305,Customer_1305,SMB,2024-12-09,Active,50801.0,2025-01-09,134.54,Paid
